ifam,ID,OnlineManual13,isOut,whyOut,sex,zygosity,tn_BFI1,tn_BFI2,tn_BFI3,tn_BFI4,tn_BFI5,tn_BFI6,tn_BFI7,tn_BFI8,tn_BFI9,tn_BFI10,tn_BFI11,tn_BFI12,tn_BFI13,tn_BFI14,tn_BFI15,tn_BFI16,tn_BFI17,tn_BFI18,tn_BFI19,tn_BFI20,tn_BFI21,tn_BFI22,tn_BFI23,tn_BFI24,tn_BFI25,tn_BFI26,tn_BFI27,tn_BFI28,tn_BFI29,tn_BFI30,tn_BFI31,tn_BFI32,tn_BFI33,tn_BFI34,tn_BFI35,tn_BFI36,tn_BFI37,tn_BFI38,tn_BFI39,tn_BFI40,tn_BFI41,tn_BFI42,tn_BFI43,tn_BFI44,EMPQ_emotional,EMPQ_cognitive
16213,1,2,0, ,1,1,3,3,5,1,5,1,5,5,3,5,5,1,5,3,3,4,5,1,4,1, ,5,1,5,5,4,3,5,4,5,3,3,5,4, ,1,5,5,5,5,4,4,5,1,3.545454545,3.375
16213,4,2,0, ,1,1,5,5,5,1,4,2,4,1,4,5,3,1,5,1,3,5,5,5,4,3,4,3,2,2,1,2,1,4,5,5,4,4,4,2,2,4,2,4,5,3,1,4,5,5,3.6,2.666666667
16221,1,0,0, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.181818182,2.777777778
16225,1,1,0, ,1,3,3,2,2,1,4,4,4,3,5,5,3,1,3,3,5,2,4,5,2,5,4,4,3,4,5,3,2,2,1,2,5,4,3,3,3,4,2,3,4,4,2,3,2,3,2,3.111111111
16225,4,1,0, ,2,3,5,3,4,1,5,3,5,2,3,3,4,1,5,4,3,4,3,2,5,5,2,4,2,2,4,5,4,4,3,4,3,5,4,3,2,5,4,3,4,5,1,3,2,5,4.909090909,5
16231,1,1,0, ,2,2,4,3,4,3,4,2,3,4,3,4,4,3,3,5,2,1,2,5,4,5,4,4,5,4,5,5,4,3,4,4,4,3,3,3,2,3,1,2,4,4,4,3,5,3,3.636363636,4
16231,4,1,0, ,2,2,4,3,3,2,4,4,4,3,3,4,4,3,4,4,3,4,2,2,4,4,2,4,3,3,4,4,2,3,3,4,4,4,4,3,4,4,3,4,4,5,2,2,5,4,4.090909091,4
16239,1,1,0, ,1,2,1,3,4,2,3,3,5,2,4,4,3,1,4,4,3,2,2,2,4,4,5,4,3,3,4,4,3,4,2,4,4,4,4,3,3,4,1,4,2,4,1,4,1,3,3.818181818,4
16239,4,1,0, ,1,2,5,2,3,1,5,2,5,4,4,4,5,2,4,3,4,4,5,4,4,5,1,4,3,2,4,4,2,2,2,3,2,4,5,3,2,5,4,4,3,4,3,4,5,2,3.272727273,4.111111111
16243,1,0,0, ,2,1,3,1,5,1,4,5,5,3,4,4,4,2,5,4,3,3,5,1,3,4,3,5,2,3,4,4,1,4,1,4,3,5,4,4,3,5,2,4,2,3,3,5,3,3,3.909090909,4.444444444
16243,4,0,0, ,2,1,4,2,4,1,4,4,4,3,3,4,4,1,5,4,4,3,4,3,3,3,3,4,2,4,3,4,1,4,1,4,3,4,4,4,3,4,2,4,2,4,2,4,3,3,2.636363636,4
16245,1,2,0, ,1,2,4,3,3,1,4,4,4,3,4,4,5,2,3,4,4,4,4,1,2,5,2,3,2,3,4,4,3,3,3,4,4,4,4,3,4,5,3,4,3,4,4,4,2,3,3.222222222,3.555555556
16245,4,2,0, ,1,2,4,2,4,1,5,5,4,4,4,4,5,1,4,4,5,5,4,1,2,5,2,3,3,3,4,4,1,4,3,3,2,3,4,3,1,5,4,5,4,5,2,5,2,4,3.6,3.555555556
16257,1,2,0, ,1,3,2,2,5,1,4,3,4,2,4,5,4,1,5,5,3,4,2,1,5,5,4,3,2,5,3,5,1,4,3,5,5,5,5,4,5,5,2,4,3,4,1,2,1,1,2,4.777777778
16257,4,2,0, ,2,3,5,2,5,3,5,3,5,3,3,5,3,4,5,5,4,5,5,4,4,5,1,4,2,2,5,5,1,4,1,5,2,5,4,2,1,5,2,4,4,5,1,2,2,5,4,4.666666667
16265,1,0,0, ,2,2,2,2,4,2,4,4,4,2,4,4,4,1,4,4,4,4,4,3,4,4,2,4,3,3,4,3,1,4,3,4,4,4,4,2,5,5,1,4,1,4,2,4,4,4,3.727272727,3.888888889
16265,4,2,0, ,2,2,3,1,4,1,4,3,3,4,2,5,5,1,4,4,4,3,4,2,3,5,3,5,2,3,5,5,3,4,4,5,3,4,4,1,2,4,2,4,2,5,5,4,3,5,3.818181818,4
16273,1,0,0, ,1,2,2,2,4,3,3,4,4,3,3,5,2,3,5,5,4,4,5,1,5,5,4,5,2,4,3,2,4,3,3,5,3,4,5,4,5,5,4,3,3,4,3,4,4,2,3.727272727,3.666666667
16273,4,0,0, ,1,2,5,4,5,2,5,2,5,2,5,5,5,1,5,4,5,4,4,1,5,5,1,4,2,1,5,4,3,5,2,2,1,4,5,3,3,5,4,4,2,5,4,5,4,4,3.818181818,5
16279,1,0,0, ,1,2,4,2,4,1,4,4,4,4,4,4,4,2,4,3,4,3,4,3,2,4,2,4,2,4,4,4,4,3,4,4,3,3,4,4,4,4,3,4,2,4,3,4,3,3,3.181818182,4.111111111
16279,4,0,0, ,1,2,1,3,3,3,5,5,4,2,5,5,5,4,5,5,5,5,3,3,1,5, , , , , , , , , , ,3,4,4,5,5,5,3,5,1,5,1,1,1,3, , 
16285,1,0,0, ,1,3,3,2,3,1,3,2,4,4,4,4,4,2,4,4,3,3,4,4,2,4,2,4,3,4,4,4,2,5,2,3,4,4,4,3,2,4,3,4,5,3,5,4,2,1,3.818181818,4
16285,4,0,0, ,2,3,5,1,4,1,4,2,4,5,1,5,5,1,5,4,4,5,2,5,4,5,1,5,3,2,4,5,2,2,3,4,4,5,2,1,2,5,4,2,4,5,2,4,5,3,4.181818182,4.777777778
16287,1,0,0, ,2,3,5,3,4,1,3,1,5,5,5,5,5,3,5,3,5,5,5,2,5,4,1,4,1,3,4,4,2,5,1,3,1,5,5,5,2,5,2,5,3,1,2,5,5,5,3.545454545,4.777777778
16287,4,0,0, ,1,3,2,5,4,4,2,2,3,4,3,4,2,4,4,5,4,2,1,5,4,5,3,4,5,5,3,5,4,5,5,4,4,3,3,4,4,2,4,3,5,3,3,3,3,4,3.272727273,3.777777778
16289,1,2,0, ,1,2,3,3,5,1,3, ,5,4,1,5,4,4,5,4,3,4,5,1,4,3,2,5,1,1,4,4,1,5,5,4,3,3,5,1,1,5,4,5,5,4,2,5,5,4,3.454545455,3.777777778
16289,4,2,0, ,1,2,5,4,5,1,5,2,3,4,2,4,5,4,4, ,5,5,2,4,2,4,2,2,1,4,4,5,4,4,3,3,2,3,4,2,2,4,2,4,5,4,3,2,3,5,2.818181818,2.75
16297,1,2,0, ,2,2,4,4,4,2,3,2,4,2,3,3,3,2,5,3,3,4,3, , ,3,2,3,4,3,3,4,3,4,4,3,4,4,4,3,4,5,3,2,4,3,3,3,2,3,3.181818182,2.888888889
16297,4,2,0, ,2,2,4,2,4,2,3,3,4,2,3,3,4,2,4,3,3,3,4,1,4,3,2,4,2,3,3,4,2,4,4,3,3,4,4,3,4,5,3,3,4,5,3,4,2,3,3.454545455,3.75
16299,1,1,0, ,1,3,5,4,2,4,5,2,3,2,1,4,5,3,2,4,4,5,1,4,2,5,4,5,4,3,5,4,4,2,4,3,3,4,4,2,3,5,2,2,4,4,1,5,5,1,2.909090909,4.222222222
16309,1,0,0, ,2,3,5,4,4,2,3,4,3,4,2,5,5,3,4,5,4,4,2,4,3,5,1,4,2,3,4,5,2,4,3,4,2,4,3,3,2,4,4,4,5,5,4,4,5,3,3.363636364,4.555555556
16309,4,0,0, ,1,3,5,4,5,2,5,4,5,5,5,5,5,4,5,4,5,4,2,1,4,5,2,5,1,4,5,5,1,5,3,5,4,4,5,4,3,2,4,4,4,4,1,5,2,5,3.454545455,4.777777778
16313,1,0,0, ,2,1,5,4,2,4,3,2,4,5,1,5,4,5,5,5,4,4,3,5,5,5,4,5,5,2,3,2,5,2,5,5,4,3,3,1,4,3,5,3,5,4,2,2,5,5,4.545454545,4.444444444
16323,1,0,0, ,2,1,4,2,4,1,5,3,5,4,4,4,4,2,4,2,5,4,4,2,2,4,1,3,2,4,4,4,1,4,1,4,2,5,4,2,4,5,1,4,1,4,4,4,2,3,4.2,4.142857143
16323,4,0,0, ,2,1,4,3,4,1,4,3,5,2,3,4,5,1,4,2,4,4,3,2,5,4,2,5,2,4,4,5,2,4,1,4,2,4,4,3, ,5,2,4,2,4,4,4,2,3,3.181818182,3.888888889
16325,1,1,0, ,1,1,4,4,3,1,5,1,4,5,1,4,5,4,5,4,5,3,4,3,2,4,3,5,1,5,5,5,1,2,4,2,2,3,4,3,1,4,5,4,5,3,4,4,4,3,2.636363636,3.666666667
16325,4,1,0, ,1,1,5,3,5,1,4,2,1,4,4,4,5,3,5,4,2,3,4,4,3,4,2,4,2,2,4,4,2,4,2,4,2,4,4,4,4,4,4,2,4,4,2,4,4,3,2.545454545,3.888888889
16351,1,0,0, ,1,3,4,1,5,1,5,4,5,4,3,5,5,1,5,2,5,5,4,4,4,4,4,4,2,4,4,4,2,4,4,4,3,4,4,4,5,4,1,5,1,5,2,5,2,5,4.272727273,4.222222222
16351,4,0,0, ,2,3,4,1,4,1,4,3,5,3,2,5,5,2,5,3,2,5,4,1,4,3,1,4,1,1,4,4,3,5,3,3,2,4,4,2,3,5,2,4,1,5,3,5,3,4,2.909090909,4.444444444
16353,1,0,0, ,1,3,5,1,3,1,4,2,4,1,4,5,5,1,3,3,5,3,4,3,5,2,1,4,3,4,4,5,1,4,1,3,1,4,4,5,4,5,2,4,3,4,2,3,1,3,2.818181818,4
16353,4,0,0, ,2,3,4,2,4,3,4,5,5,1,5,4,4,1,5,2,4,3,5,4,5,5,4,5,3,2,4,3,2,4,4,5,4,5,4,5,2,4,1,3,2,3,2,4,3,4,3.545454545,4.555555556
16357,1,0,0, ,1,3,3,2,5,1,5,3,5,3,4,5,5,1,5,4,5,5,4,1,4,5,2,4,1,4,5,5,5,5,2,5,2,4,5,4,4,5,2,5,1,5,4,5,1,4,3.090909091,4.888888889
16357,4,0,0, ,2,3,5,5,5,2,4,3,4,2,2,5,4,1,5,4,4,4,3,1,4,4,1,4,3,4,4,5,1,4,3,5,1,4,4,2,4,5,3,4,2,4,2,2,2,5,3.909090909,4.333333333
16367,1,0,0, ,2,3,5,5,5,2,4,4,5,1,5,5,3,1,5,2,4,3,3,3,5,5,3,2,2,1,4,2,2,3,2,5,5,5,4,5,3,5,1,3,4,4,2,3,4,5,4.363636364,4.333333333
16367,4,0,0, ,1,3,4,4,3,1,4,3,4,4,2,5,4,2,4,4,4,3,4,4,4,4,4,4,4,2,4,4,2,3,4,4,3,4,3,2,4,4,2,3,3,3,4,4,3,4,3.090909091,3.888888889
16369,1,0,0, ,1,2,5,3,2,2,5,2,1,5,3,5,4,2,4,4,3,4,3,4,5,4,2,5,4,1,2,2,3,2,4,4,4,5,2,4,3,5,2,1,4,4,3,4,4,2,3,3.222222222
16369,4,0,0, ,1,2,4,2,5,1,5,4,5,4,5,5,5,2,5,3,5,5,4,1,5,5,3,5,2,4,4,5,1,5,3,4,3,4,4,5,3,5,3,4,2,4,3,5,3,3,2.454545455,4.555555556
16371,1,0,0, ,2,3,4,1,4,1,4,3,4,3,4,3,4,1,4,3,4,4,5,2,3,4,3,4,3,4,4,4,1,3,3,3,2,4,4,4,3,5,2,3,3,3,2,4,3,3,3.454545455,4
16371,4,0,0, ,1,3,4,3,3,1,4,3,4,2,4,4,4,2,3,2,4,4,4,4,3,3,2,3,2,4,4,3,2,4,2,3,2,3,4,4,3,4,2,4,3,4,2,4,2,2,3.272727273,4.111111111
16381,1,0,0, ,1,3,4,1,5,1,4,4,5,3,4,5,5,1,5,3,4,3,3,1,2,5,1,5,1,2,5,5,1,5,1,5,3,4,5,4,2,4,2,5,4,4,1,5,2,4,4,4.555555556
16381,4,0,0, ,2,3,2,3,4,4,3,5,4,5,5,4,2,2,4,3,3,2,4,5,1,4,5,2,5,4,4,3,5,3,4,4,4,4,5,5,5,4,3,4,3,5,3,3,2,4,3.636363636,4.111111111
16399,4,1,0, ,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.909090909,4.777777778
16413,1,0,0, ,1,3,3,1,4,1,3,4,4,2,4,4,4,1,4,2,4,4,4,2,2,5,2,5,2,4,5,5,2,4,2,4,3,4,4,4,3,5,2,4,2,5,3,4,3,4,3.090909091,4.222222222
16413,4,0,0, ,2,3,5,2,5,1,5,3,4,4,4,5,5,2,5,2,5,4,2,1,1,5,1,4,1,4,5,5,2,5,2,5,2,4,5,4,4,5,3,5,3,5,1,4,1,5,3.909090909,4.888888889
16425,4,0,0, ,2,3,5,4,2,1,2,3,4,4,5,5,5,2,5,5,2,4,4,3,2,2,3,4,2,2,4,4,1,3,1,1,4,2,3,4,2,5,4,4,4,4,4,5,2,1,3.727272727,4.444444444
16439,4,1,0, ,2,2,4,3,4,1,3,3,4,1,3,4,1,2,5,1,3,4,4,4,1,2,2,5,3,2,5,3,2,4,1,4,3,5,4,1,4,5,3,5,3,4,2,5,2,2,3.9,4.777777778
16449,1,0,0, ,2,1,4,2,5,1,4,5,4,4,3,5,2,1,4,2,3,3,4,1,2,4,3,4,1,2,2,4,4,4,2,3,1,2,3,4,5,4,3,4,1,4,2,4,1,2,3.818181818,3.444444444
16449,4,0,0, ,2,1,2,5,5,4,3,5,5,4,3,4,3,5,5,4,3,1,3,3,4,5,5,3,4,1,4,5,5,5,4,3,4,4,5,3,2,2,4,5,4,3,2,1,2,4,3.090909091,3.444444444
16465,1,0,0, ,1,2,3,2,4,1,4,3,4,4,3,4,5,3,4,2,4,4,4,2,4,4,5,4,1,4,4,5,1,4,4,4,4,4,4,3,4,5,4,4,3,4,4,5,3,4,3.636363636,3.555555556
16465,4,0,0, ,1,2,4,2,4,1,5,3,4,3,3,5,5,2,4,4,5,5,4,1,3,5,2,4,1,2,4,4,1,3,2,2,2,4,4,2,4,5,3,5,2,5,2,5,4,5,3.727272727,4.222222222
16467,4,0,0, ,2,2,3,1,4,1,3,2,3,4,3,4,3,3,5,4,4,3,4,2,4,4,1,4,4,2,3,5,1,3,1,3,4,5,5,3,4,5,4,3,4,4,2,3,4,4,3.272727273,4.444444444
16487,1,0,0, ,1,3,2,2,4,1,3,5,4,2,4,4,4,1,4,3,4,4,5,1,3,3,2,4,2,3,2,5,2,4,2,3,3,4,4,4,3,5,2,4,1,4,3,4,2,2,2.636363636,4
16487,4,0,0, ,2,3,4,3,5,1,4,5,4,2,4,3,4,2,5,3,4,4,4,1,3,3,2,4,3,2,2,3,1,5,2,3,2,5,4,2, ,4,1,4,3,4,3, ,3,2,3.818181818,4.777777778
16521,1,2,0, ,2,2,4,3,2,2,3,4,1,4,4,3,4,3,3,4,3,4,4,3,4,5,2,4,5,4,4,4,2,3,2,3,3,4,4,4,3,4,2,4,4,3,2,4,3,2,3.818181818,3.333333333
16521,4,2,0, ,2,2,4,3,4,3,2,3,4, ,2,5,4,3,4,5,3, ,4,2, ,4,2,4,2,3,3,2,2,4,3,4,4,3,4,1,3,4,3,3,3,4,2,4,3,3,3.545454545,3.888888889
16537,1,1,0, ,2,3,4,4,5,2,4, ,4,4,4,4,4,4,4,5,5,3,3,1,4,4,3,4,3,1,3,3,3,5,4,4,4,4,5,3,4,4,4,3,5,3,3,5,4,4,3.5,4.111111111
16537,4,1,0, ,1,3,3,4,4,2,4,3,3,2,3,4,4,2,4,2,4,4,3,2,3,3,2,4,2,2,4,4,3,4,3,3,3,3,4,3,3,3,3,4,3,4,4,4,2,3,3.4,3.888888889
16539,1,0,0, ,1,3,4,4,4,2,2,2,4,2,2,4,5,4,3,2,4,2,2,3,3,2,3,2,2,4,2,5,3,4,2,4,2,3,4,3,4,4,2,3,3,4,3,2,2,3,3.454545455,3.888888889
16539,4,0,0, ,2,3,2,3,2,1,5,2,4,1,1,5,5,2,5,1,4,3,5,5,1,5,2,4,2,3,5,4,5,2,1,5,1,4,4,5,1,4,3,4,4,5,1,5,1,5,3.090909091,4.333333333
16569,1,1,0, ,1,2,4,4,3,1,4,1,3,4,2,4,4,2,4,5,2,4,4,4,4,4,2,4,4,3,4,5,1,3,4,4,2,4,4,4,4,5,3,4,5,1,1,5,5,4,3.272727273,3.777777778
16573,1,1,0, ,2,3,5,4,4,3,5,3,5,5,1,5,5,1,3,5,4,5,5,4,5,5,1,5,1,1,5,5,1,5,3,5,1,5,5,1,4,5,4,3,5,5,1,5,5,5,3.909090909,4.222222222
16573,4,1,0, ,1,3,1,2,3,2,3,4,3,2,3,4,3,4,5,5,3,3,2,4,4,5,2,3,4,4,3,4,3,1,4,4,3,3,4,4,2,3,4,4,4,3,1,2,3,2,3.818181818,2.888888889
16601,1,2,0, ,1,3,3, ,4,1,4,3,2,3,4,4,5,2,3,4,5,5,3,4,2,4,2,5,3,3,4,5,3,3,4,3,2,4,3,5,3,5,2,3,2,2,4,5,2,2,3.222222222,3.833333333
16601,4,2,0, ,2,3,5,5,4,2,2,3,5,4,1,5,3,4,3,5,2,4,3,2,5,1,4,3,4,2,1,5,1,5,3,4,2,4,4,1,2,2,4,1,5,4,5,4,1,1,4,3.833333333
21975,4,0,0, ,1,2,5,1,5,1,5,4,5,4,1,5,5,2,5,5,3,5,5,2,5,5,1,5,2,3,5,5,1,5,2,5,2,4,5,3,1,5,1,5,3,5,2,4,1,4,3.727272727,4.555555556
21999,1,0,0, ,2,3,2,3,3,2,4,2,4,4,5,5,3,2,5,4,4,3,3,4,3,4,3,4,4,3,4,4,4,3,3,4,4,4,4,4,2,3,4,3,3,4,4,4,2,4,3.818181818,4.222222222
21999,4,0,0, ,1,3,1,4,5,1,4,4,4,2,4,4,4,2,4,4,4,3,4,1,4,4,5,3,3,3,4,4,4,4,4,4,5,5,5,4,3,4,3,3,4,4,3,3,3,4,3.454545455,3.888888889
22003,1,0,0, ,1,3,4,3,4,1,3,3,2,3,5,4,5,2,3,3,3,4,3,1,3,2,1,4,2,2,1, ,1,4,1,4,2,3,4,3,4,5,3,3,4,2,4,4,3,3,3.090909091,3.666666667
22003,4,0,0, ,2,3,3,2,1,1,3,2,4,3,3,4,5,2,5,4,4,5,3,1,2,5,2,3,4,4,5,5,2,2,1,4,2,3,3,2,4,5,2,4,4,2,1,4,1,5,2.727272727,4.777777778
22005,1,0,0, ,2,3,4,3,5,3,3,3,3,4,5,5,3,3,3,4,3,3,4,5,3,5,4,3,3,4,3,3,3,3,3,5,4,3,3,5,3,4,3,3,4,5,2,3,5,3,2.818181818,3.444444444
22005,4,0,0, ,1,3,4,1,3,5,3,4,5,5,1,5,5,1,4,5,2,5,4,5,5,4,4,5,2,1,3,5,1,5,3,2,4,4,4,1,1,5,4,1,5,4,5,4,5,5,4.181818182,4.222222222
22007,1,0,0, ,1,2,2,2,5,1,4,4,4,3,4,4,4,2,4,2,4,3,4,2,4,4,2,4,2,4,4,4,1,3,2,4,3,3,4,3,4,5,3,3,4,2,4,4,3,4,3.090909091,4
22009,1,0,0, ,2,3,1,1,5,1,3,1,4,1,5,4,4,1,5,1,4,3,5,3,2,5,5,5,3,2,4,4,1,5,2,5,4,4,3,5,3,4,1,5,4,4,5,4,1,4,3.727272727,4.222222222
22009,4,0,0, ,1,3,2,3,4,2,2,5,4,1,5,5,3,1,4,4,3,2,4,1,3,5,4,4,2,4,3,3,4,3,2,4,5,4,3,5,3,4,4,3,1,3,3,3,2,3,2.545454545,3.333333333
22015,1,0,0, ,1,3,4,2,4,3,4,4,4,3,2,4,3,2,4,4,3,4,4,1,5,4,2,4,4,3,4,5,3,3,4,5,4,4,4,2,4,4,3,4,4,4,4,4,4,4,4.090909091,4.666666667
22015,4,0,0, ,2,3,2,1,3,1,2,4,4,4,1,4,4,1,5,4,3,4,5,4,5,3,4,5,4,2,3,3,4,3,4,4,4,4,4,1,4,5,2,3,4,3,5,5,4,4,4.090909091,4.333333333
22017,1,0,0, ,2,2,5,2,4,1,5,3,4,3,1,5,5,1,5,3,4,5,5,1,2,5,2,5,1,3,5,4,4,5,4,5,2,4,5,3,1,5,4,5,4,5,1,5,2,5,4.090909091,4.888888889
22017,4,0,0, ,2,2,4,1,5,1,5,3,5,3,4,5,5,2,5,4,4,5,5,1,2,5,1,4,1,3,5,5,1,5,2,5,2,5,5,4,5,5,1,5,2,4,1,5,5,5,4.727272727,5
22021,1,0,0, ,2,1,3,3,4,2,5,3,3,3,4,4,5,1,4,3,4,5,5,1,5,4,4,4,1,3,3,5,1,4,3,4,2,4,5,2,3,5,3,3,3,4,3,5,3,4,3.818181818,3.555555556
22021,4,0,0, ,2,1,4,4,5,3,4,2,5,5,3,5,4,1,5,4,5,5,5,1,5,4,4,3,2,3,3,5,1,5,3,4,1,5,4,3,3,5,1,4,4,3,4,3,3,4,3.727272727,3.777777778
22025,1,2,0, ,1,2,3,4,3,1,3,3,4,4,3,3,3,2,3,3,3,3,4,2,2,2,3,4,2,3,3,3,2,4,3,3,4,4,3,3,3,4,2,4,2,3,3,4,2,4,3.5,3.666666667
22025,4,2,0, ,1,2,2,3,4,1,2,4,3,1,1,4,2,3,4,5,2,3,2,2,3,4,4,3,3,1,2,2,4,4,4,3,4,4,3,1,3,3,3,2,2,4,2,3,4,2,4.1,3.888888889
22029,1,1,0, ,1,2,4,2,4,1,5,5,4,1,4,5,4,1,4,5,4,4,5,1,5,4,5,4,2,3,3,5,2,5,1,5,3,5,5,4,5,5,3,5,4,4,3,4,2,2,4,3.666666667
22029,4,1,0, ,1,2,3,2,3,1,2,5,2,2,3,4,3,1,4,4,4,3,4,2,3,3,3,3,2,3,4,3,1,5,1,3,3,4,4,3,5,4,1,4,1,3,5,4,3,1,2.545454545,3.333333333
22031,1,0,0, ,1,1,4,2,3,1,4,2,5,3,2,4,3,2,4,3,4,4,4,4,5,5,3,4,3,2,3,5,2,3,2,3,3,4,4,2,2,4,2,3,3,4,3,4,4,3,3.909090909,4
22031,4,0,0, ,1,1,4,1,4,1,5,4,5,3,3,4,5,2,5,3,4,3,4,3,2,5,2,4,2,4,4,5,2,4,3,2,4,4,4,3,3,4,2,4,2,5,2,5,2,2,3.636363636,3.555555556
22035,1,1,0, ,1,2,4,4,4,4,5,2,4,5,2,5,5,1,5,5,3,5,4,4,5,4,4,3,4,1,4,3,5,5,4,5,4,4,4,2,2,5,3,3,3,4,2,5,5,5,3.636363636,3.777777778
22035,4,1,0, ,1,2,4,3,5,2,4,4,5,5,3,5,4,2,4,4,5,4,5,3,5,5,2,4,1,4,5,5,1,5,4,5,3,5,5,3,3,5,4,4,3,5,4,5, ,4,3.454545455,4.444444444
22041,1,1,0, ,1,2,5,3,2,1,3,3,3,4,2,4,5,1,4,1,4,5,2,1,3,4,1,5,3,3,3,4,3,3,1,4,3,4,3,4,4,5,2,4,5,3,4,5,4,1,2.545454545,3.888888889
22041,4,1,0, ,1,2,1,1,4,4,5,3,5,4,1,5,4,1,5,5,4,4,5,1,5,5,4,5,3,4,5,3,1,4,4,5,4,5,5,1,4,5,4,4,3,2,5,5,5,4,3.363636364,4.111111111
22045,1,1,0, ,2,2,3,2,2,2,3,4,4,3,2,4,4,2,2,4,1,1,4,4,5,3,3,4,3,2,4,3,3,3,4,4,3,4,3,2,2,4,3,2,2,3,3,4,4,2,4.363636364,4.444444444
22045,4,1,0, ,2,2,5,4,2,5,5,2,3,4,1,5,5,4,4,4,3,4,2,4,4,5,2,2,5,4,5,5,5,4,5,3,4,4,3,1,2,4,5,1,5,5,1,5,5,5,3.818181818,4.333333333
22051,1,0,0, ,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.181818182,4
22051,4,0,0, ,2,3,3,2,4,2,3,3,5,3,2,3,3,2, ,4,2,4,4,3,2,4,3,4,3,3,3,3,1,4,2,4,4,4,4,3,3,4,2,3,3,4,2,4,4,4,3.636363636,4.111111111
22055,1,1,0, ,1,3,2,2,4,1,3,3,3,4,5,5,4,2,5,4,4,3,5,5,2,4,5,4,3,4,5,5,2,2,2,4,5,4,4,5,1,5,3,4,4,4,3,4,5,2,3.181818182,4.444444444
22055,4,1,0, ,2,3,3,3,3,1,3,1,4,4,2,5,5,3,4,5,3,4,1,3,4,5,3,2,3,2,3,5,2,2,5,5,3,3,3,2,3,3,5,4,5,5,1,5,3,5,4.181818182,5
22059,1,1,0, ,2,1,3,2,4,2,5,5,5,2,4,5,4,2,4,4,5,3,4,2,2,5,4,3,2,4,5,3,1,4,4,5,4,5,5,4,2,4,1,3,1,5,1,3,2,5,3.727272727,5
22059,4,1,0, ,2,1,4,2,3,1,4,2,4,2,3,5,5,1,5,5,4,4,4,1,4,5,2,4,1,5,4,5,1,4,1,5,1,4,5,5,3,4,1,4,2,4,4,5,2,4,3.272727273,4.555555556
22063,1,0,0, ,1,2,2,2,4,2,4,4,5,3,3,4,2,1,3,4,3,3,4,3,3,5,4,4,4,2,4,2,2,4,2,4,4,3, ,3,4,3,1,2,1,3,5,3,3,4,3.4,3.222222222
22063,4,0,0, ,1,2,5,3,3,1,4,4,4,3,3,4,4,2,4,4,4,4,2,3,4,4,3,4,3,4,4,4,2,3,2,4,3,4,4,3,3,4,3,3,4,4,2,4,2,4,2.727272727,3.777777778
22065,1,0,0, ,1,2,4,3,4,1,5,1,4,4,1,4,5,1,5,5,2,4,2,1,4,3,1,4,4,4,4,5,1,5,4,1,4,4,4,1,4,5,4,5,4,2,1,5,1,1,3.090909091,4.222222222
22065,4,0,0, ,1,2,4,3,5,1,4,4,4,1,4,5,4,1,5,1,3,4,4,5,1,5,2,3,2,4,5,4,2,5,1,1,3,4,4,3,2,4,3,4,2,4,1,4,1,3,2.636363636,3.777777778
7125,1,0,1,2,1,2,5,3,3,1,5,1,1,4,4,4,5,4,5,1,5,5,3,5,1,3,1,3,1,4,4,5,1,2,1,3,1,4,4,4,2,5,5,3,4,3,4,5,5,2,2.727272727,4
7715,1,0,1,3,1,1,3,3,3,1,4,4,5,4,3,5,5,2,4,4,4,4,5,4,4,4,3,4,3,2,4,5,3,5,4,5,3,5,5,4,4,4,4,4,4,5,4,5,5,4,4.181818182,4.222222222
7715,4,0,1,3,1,1,4,3,3,3,1,4,4,4,3,4,3,1,2,4,4,4,5,5,4,2,4,4,5,3,2,3,4,3,4,4,4,4,3,3,4,4,4,2,3,2,1,2,5,4,3.909090909,3.888888889
7919,1,0,1,3,2,2,2,1,4,1,4,5,5,4,3,4,5,1,5,3,4,5,4,2,5,5,2,5,2,2,4,5,1,4,1,5,3,5,5,4,4,5,1,4,1,5,2,5,4,3,3.363636364,3.888888889
7919,4,0,1,3,2,2,1,3,4,5,3,4,4,4,2,4,1,2,2,5,4,1,4,4,5,4,5,4,5,4,4,5,5,2,5,5,5,3,2,4,3,1,4,2,5,4,1,2,4,4,1.636363636,3.777777778
