ifam,ID,Age11
3194,1,11.06805971
3194,4,11.06818934
3195,1,11.21578815
3195,4,11.21107987
3196,1,11.34839151
3196,4,11.34839151
3200,1,11.14762599
3200,4,11.14771729
3208,1,11.20965973
3208,4,11.20960216
3216,1,11.63257247
3216,4,11.63256464
3217,1,11.40041068
3217,4,11.40041068
3219,4,11.83130415
3220,1,11.12313826
3220,4,11.1230477
3222,1,11.31476487
3222,4,11.31457373
3223,1,11.385208
3223,4,11.38810705
3225,1,11.16937606
3225,4,11.16959921
3231,1,11.06767226
3231,4,11.33559517
3234,1,11.03007703
3234,4,11.05685058
3237,1,11.05369886
3237,4,11.05369933
3240,1,11.15563611
3240,4,11.41289119
3243,1,11.0339703
3243,4,11.03528481
3246,1,11.41409993
3246,4,11.41409993
3251,1,10.95604358
3251,4,10.95614885
3252,1,11.14470083
3253,1,11.24625117
3253,4,11.23744578
3259,1,10.99166749
3259,4,10.996754
3261,1,11.0486697
3261,4,11.05176322
3263,1,11.19155237
3263,4,11.19155706
3264,1,11.02177228
3264,4,11.0217764
3268,1,11.24982888
3268,4,11.24982888
3269,1,10.97498368
3269,4,10.97515581
3270,1,11.19182029
3270,4,11.16143896
3273,1,11.04591211
3273,4,11.04609863
3275,1,11.30326901
3275,4,10.98646019
3276,1,11.0217258
3276,4,11.02430917
3279,1,11.54277892
3279,4,11.54277892
3280,1,10.98543977
3280,4,10.98535693
3281,1,11.02084316
3281,4,11.02067987
3282,1,10.9495621
3282,4,10.95772968
3286,1,11.04626996
3286,4,10.99709259
3287,1,10.98873834
3287,4,10.98510308
3288,1,10.94960624
3290,1,11.14131426
3290,4,11.14125013
3292,1,11.05403637
3292,4,11.0541808
3295,1,11.43775005
3295,4,11.39076479
3296,1,11.04252088
3296,4,11.04243659
3299,1,11.04365329
3299,4,11.04366403
3301,1,11.10089316
3301,4,11.10102625
3302,1, 
3302,4,11.01437372
3303,1,10.95825094
3303,4,10.9519176
3306,1,11.07871254
3306,4,11.46003464
3307,1,11.19312689
3307,4,11.22339303
3308,1,11.41840067
3311,1,11.36075551
3311,4,11.36413767
3312,1,10.98549392
3312,4,10.99166968
3313,1,11.34497522
3313,4,11.35296857
3314,1,11.311666
3314,4,11.25713023
3315,1,11.12536305
3315,4,11.12509982
3319,1,11.00701663
3319,4,11.00701565
3320,1, 
3320,4, 
3324,1,11.0597887
3324,4,11.06239413
3326,1,11.00448697
3326,4,11.00449201
3327,1,11.13053363
3327,4,11.13028418
3329,1,11.06821273
3330,1,11.03231443
3330,4,11.03236079
3334,1,11.04910795
3334,4,11.04926138
3338,1,11.35284727
3338,4,11.36936256
3339,1,10.94133305
3339,4,10.94162234
3340,1,11.00239267
3340,4,11.00240861
3341,1,10.96067042
3341,4,10.96913118
3342,1,11.05104149
3342,4, 
3343,1,10.9856979
3343,4,10.99093211
3345,1,11.24562292
3345,4,11.2456234
3346,1,11.11703022
3346,4,11.10332427
3350,1,10.94744527
3350,4,10.94774767
3352,1,11.05663273
3352,4,11.05650534
3357,1,11.11121473
3357,4,11.11188712
3360,1,11.0372361
3360,4,11.03737287
3361,1,10.97494052
3361,4,10.97485804
3362,1,10.98607923
3362,4,10.98631391
3363,1,10.97754028
3363,4,10.97754509
3364,1,11.23252564
3364,4,11.23259931
3366,1,10.97230635
3366,4,10.97410129
3368,1,11.27906165
3368,4,11.27903101
3371,1,10.9889767
3371,4,10.98888816
3372,1,11.24349022
3372,4,11.1115582
3375,1,11.04024197
3375,4,11.04593771
3377,1,10.95687885
3377,4,10.95687885
3378,1,11.15068041
3378,4,11.1505039
3379,1,10.94154857
3379,4,11.00183747
3386,1,10.87297551
3386,4,10.8730277
3390,1,11.11166084
3390,4,11.10379224
3391,1,10.92297653
3391,4,10.9229782
3393,1,10.92566818
3393,4,10.92550476
3398,1,11.00530224
3398,4,11.00548898
3403,1,10.96360151
3403,4,10.96359878
3406,1,10.9304108
3406,4,10.93040925
3408,1,11.64260026
3408,4,11.64214183
3411,1,11.34514434
3411,4,11.34512862
3412,1,10.92063484
3412,4,10.9200237
3413,1,11.02129367
3413,4,11.02136797
3414,1,10.95350736
3414,4,10.95340691
3420,1,11.03486919
3420,4,11.50782233
3421,1,11.57837098
3421,4,11.57837098
3425,1,11.22735921
3425,4,11.22730835
3426,1,10.96408716
3426,4,10.96402436
3427,1,10.94967073
3427,4,10.94823374
3430,1,10.87920916
3430,4,10.98613437
3431,1, 
3431,4, 
3432,1,10.9382499
3432,4,10.95292373
3433,1,11.03282968
3433,4,11.03258993
3434,1,11.05753885
3434,4,11.07088825
3443,1,11.22394003
3443,4,11.22396893
3446,1,10.92867743
3446,4,10.96619512
3447,1,10.90629588
3447,4,10.89540558
3448,1,11.07020765
3448,4,11.06993491
3455,1,11.12936345
3455,4,11.12936345
3458,1,11.20817793
3458,4,11.20769
3464,1,11.19096211
3464,4,11.17474583
3469,1,11.08420219
3469,4,11.08420422
3471,1,11.73716632
3471,4,11.75359343
3474,1,11.29557431
3474,4,11.29527714
3475,1,11.17471956
3478,1,11.00462703
3478,4,11.00435543
3479,1,11.04335044
3479,4,11.0435215
3483,1,11.24080041
3483,4,11.24087298
3486,1,11.84668036
3486,4,11.84668036
3489,1,10.97508217
3489,4,10.97519444
3494,1,12.25959563
3494,4,12.25924383
3495,1, 
3495,4,11.44421629
3497,1,11.09019504
3497,4,11.09038995
3498,1,11.04175222
3498,4,11.04175222
3500,1,10.89608522
3500,4,10.8960883
3501,4,10.95023025
3502,1,10.9522381
3502,4,10.95238475
3507,1,11.21149897
3507,4,11.21149897
3509,1,10.92214598
3509,4,10.9223652
3510,1, 
3510,4, 
3513,4,10.97434627
3514,1,10.96087164
3514,4,10.96096234
3516,1,10.95601602
3516,4,10.95594329
3518,1,11.43326489
3518,4,11.43326489
3519,1,11.15315959
3519,4,11.15318031
3521,1,11.02698355
3521,4,11.05174395
3523,4,11.53377282
3524,1,10.91215029
3524,4,10.90655332
3525,1,11.02702252
3525,4,11.02752915
3528,4,11.11176069
3531,1,10.99941545
3531,4,10.99950186
3535,1,10.9260105
3535,4,10.92295653
3539,1,11.53287262
3539,4,11.53287912
3540,1,11.44048261
3540,4,11.08166882
3542,1,11.07068706
3542,4,11.06565487
3543,1,10.91720162
3543,4,10.91446048
3546,1,11.03725895
3546,4,11.03725923
3551,1, 
3551,4, 
3552,1,10.84641158
3552,4,10.84635451
3553,1,11.18685832
3553,4,11.18685832
3555,1,10.83264855
3555,4,10.83269986
3559,1,10.83007564
3559,4,10.8272804
3561,1,11.00519986
3561,4,11.10639725
3565,1,11.42505133
3565,4,11.42505133
3566,1,11.02905123
3566,4,11.00964677
3569,1,11.00774615
3569,4,11.03203073
3571,1,11.15599076
3571,4,11.1832422
3574,1,11.38515467
3574,4,11.29476164
3578,1,10.95874845
3578,4,10.95818126
3579,1,10.93706733
3579,4,10.93834601
3580,1,11.00989736
3580,4,11.0098145
3581,1,10.94736339
3581,4,10.9450052
3582,4,11.2622323
3583,1,11.00727983
3583,4,11.00438699
3586,1,10.95833159
3586,4,11.0376162
3589,1,11.44536888
3589,4,11.44484048
3592,1,10.93890011
3592,4,10.94456549
3593,1,11.02806297
3593,4,11.02806297
3594,1,11.66748866
3594,4,11.60958473
3596,1,11.17182159
3596,4,11.13091214
3597,1,11.15504066
3597,4,11.15519029
3602,1,11.04572772
3602,4,11.04611029
3610,1, 
3610,4,11.16870963
3612,1,11.3777388
3612,4,11.3801778
3613,1,10.99423226
3613,4,10.99437986
3614,1,11.12554383
3614,4,11.12294579
3615,1,11.09788061
3615,4,11.11965983
3616,1,11.13100838
3616,4,11.12999727
3617,1,11.09521313
3618,1,10.91033539
3618,4, 
3619,1,11.13324156
3619,4,11.13346192
3620,1,10.96783025
3620,4,10.97330595
3623,1,11.25115421
3623,4,11.25133556
3625,1,10.91447879
3625,4,10.90924788
3626,4,11.07655497
3627,1,11.11139561
3627,4,11.11666106
3633,1,10.93342421
3633,4,10.93337336
3636,1,11.04408311
3639,1,11.00541683
3639,4, 
3643,1,11.11915136
3643,4,11.15582519
3647,1,11.18036704
3647,4,11.17984758
3648,1,11.3939708
3648,4,11.10290253
3649,1,10.96459633
3649,4,10.99740284
3654,1,11.27553331
3654,4,11.27599634
3655,1,11.20686091
3655,4,11.25453365
3656,1,11.24361935
3656,4,11.24367915
3658,1,11.10669845
3658,4,11.13683084
3660,1,10.91307324
3660,4,10.91307324
3662,1,10.8522399
3662,4,10.86583726
3663,1,10.9416796
3663,4,10.94180486
3666,1,10.89841772
3666,4,10.89830564
3667,1,11.37756474
3667,4,11.56612024
3670,1,11.25438262
3670,4,11.25669576
3674,1,11.05270363
3674,4,11.05270363
3675,1,11.03206055
3675,4,11.29293356
3676,1,11.04559235
3676,4,11.04542177
3678,1,10.88219171
3678,4,10.88218622
3679,1,11.21581521
3679,4,11.19722263
3680,1,11.00526776
3681,1,10.96235455
3681,4,10.96235455
3684,1,10.87035415
3684,4,10.87018509
3685,1,10.86031495
3685,4,10.85982847
3686,1,11.35757459
3686,4,11.41846937
3687,1,11.08213163
3687,4,11.08186678
3688,1,10.88088014
3688,4,10.88088584
3691,1,10.9261249
3691,4,10.92540868
3694,1,10.89609676
3694,4,11.01103367
3696,1,11.56335678
3696,4,11.56573352
3697,1,10.88569473
3697,4,10.88569473
3698,1,10.9341808
3698,4,10.95891792
3700,1,11.20459972
3700,4,11.20457877
3702,1,10.92834842
3702,4,10.89044842
3705,1,10.95346725
3705,4,10.95358009
3711,1,10.92277844
3711,4,10.93405845
3712,1,10.8302022
3712,4,10.8300089
3713,1,11.0431497
3713,4,11.04315585
3714,1,11.01984942
3714,4, 
3715,1,11.17527733
3715,4,11.17512932
3716,1,11.45944083
3716,4,11.45696938
3717,1,10.9256799
3717,4,10.92298705
3719,1,10.81647628
3719,4,10.81648078
3720,1,10.97778022
3720,4,10.97788644
3722,1,10.83218622
3722,4,10.83208704
3724,1,10.87897974
3724,4,10.87916052
3729,1,11.18061453
3729,4,11.18069669
3731,1,11.03543115
3731,4,11.03541055
3733,1,11.25703187
3733,4,11.25699426
3734,1, 
3734,4, 
3737,1,10.84631163
3737,4,10.84625019
3738,1,10.96078634
3738,4,10.961139
3745,1,11.23340178
3745,4,11.23340178
3746,1,11.07032262
3746,4,11.07031019
3747,1,10.92319894
3747,4,10.96418172
3749,1,10.93497604
3749,4,10.9650924
3752,1, 
3752,4, 
3755,1,11.32031843
3755,4,11.32292836
3756,1,10.77706362
3756,4,10.80525211
3763,1,10.81297808
3763,4,10.80828729
3765,1, 
3765,4, 
3768,1,10.81641199
3768,4,10.81627738
3769,1,10.92308594
3769,4,10.92295232
3771,1,10.93771389
3771,4,10.93771389
3775,1,11.03811031
3775,4,11.11735674
3783,1,11.0099133
3783,4,11.01060353
3785,1,10.83819793
3785,4,10.83276767
3788,1,10.9583045
3788,4,10.95829265
3792,1,11.33744011
3792,4,11.33744011
3795,4,11.18586242
3799,4,11.22666477
3800,4,10.85200535
3801,1,11.16221766
3801,4,11.16221766
3802,1,11.62697239
3802,4,11.62683905
3804,1,10.79402496
3804,4,10.79401076
3809,1,10.93497604
3809,4,10.93497604
3810,1,11.49075975
3810,4,11.49075975
3812,1,11.54825462
3812,4,11.54825462
3814,1,11.51438588
3814,4,11.51433414
3819,1,10.88174262
3819,4,10.88162218
3820,1,10.83800986
3820,4,10.83518395
3821,1,11.11096924
3821,4,10.94389485
3823,1,11.34391763
3823,4,11.34385051
3825,1,10.82756664
3825,4,11.14669652
3826,1,11.0731831
3826,4,11.07600442
3831,1,11.14579055
3831,4,11.14579055
3832,1,11.39219713
3832,4,11.38398357
3834,4,10.89010974
3835,1,10.82761142
3835,4,10.83488225
3836,1, 
3836,4, 
3838,1,11.6924095
3838,4,11.1855226
3840,1,11.00743067
3840,4,11.00754683
3841,1,10.86792427
3841,4,10.86530427
3842,1,11.25530459
3842,4,11.25530459
3844,1,10.80574556
3844,4,10.81378834
3845,1,10.91757358
3845,4,10.91737765
3846,4,11.08756024
3847,1,11.13948722
3847,4,11.14228905
3848,1, 
3848,4,11.03080082
3849,1,10.98151951
3849,4,10.98151951
3852,1,10.85972507
3852,4,10.85963403
3853,1, 
3853,4, 
3854,1,11.21071133
3854,4,11.21066659
3857,1,10.85167481
3857,4,10.859914
3859,1,10.80502085
3859,4,10.8051463
3863,1,10.87101424
3863,4,10.89544192
3864,1, 
3864,4, 
3866,1,11.02434035
3866,4,11.02434745
3871,1,10.82156263
3871,4,10.82175729
3874,1,10.79420333
3874,4,10.85959721
3877,1,10.83172307
3877,4,10.8300166
3878,1,11.31689682
3878,4,10.87358259
3879,1,11.13911891
3879,4,11.19324784
3881,1,10.82140499
3881,4,10.86540843
3883,1,11.04619813
3885,1,10.88972881
3885,4,10.88973404
3887,1,10.89117043
3887,4,10.89117043
3889,1,10.87987778
3889,4,10.87980388
3891,1,11.09755954
3891,4,11.09743143
3894,1,10.81377177
3894,4,10.81515682
3895,1,10.82189054
3895,4,10.82175942
3896,1,11.10056538
3896,4,11.10396111
3898,1,11.25158082
3898,4,11.24064251
3899,1,11.83776716
3899,4,11.83773604
3900,1, 
3900,4,11.21423682
3905,1,10.8157859
3905,4,10.83530205
3906,1,10.85374778
3906,4,10.85390483
3908,1,11.05655569
3908,4,11.05665751
3912,1,11.21008074
3912,4,11.21048188
3913,1,10.96970365
3913,4,10.96970521
3914,1,10.86532892
3914,4,10.86558392
3915,1,11.07573507
3915,4,11.07586673
3916,1,11.22158133
3916,4,11.22158244
3923,1,10.82376153
3923,4,10.82614863
3924,1,10.77891855
3924,4,10.75701574
3925,1,11.01889703
3925,4,10.99688734
3927,1, 
3927,4,11.3100616
3928,1,11.4934976
3928,4,11.4934976
3929,1,10.91307324
3929,4,10.91307324
3931,1,11.03548324
3931,4,11.03758965
3932,1,11.16126252
3933,1,11.05946184
3933,4,11.07921886
3938,1,11.40121508
3938,4,11.40144789
3939,1,10.83263445
3939,4, 
3942,1,11.03490947
3942,4,11.03489083
3946,1,11.08962269
3946,4,11.19780972
3947,1,10.82944254
3947,4,10.82944289
3948,1,10.82961623
3948,4,10.80808826
3950,1, 
3950,4, 
3953,1,10.90911482
3953,4,10.9197239
3954,1,11.06748178
3954,4,11.06748257
3955,1,10.87662151
3955,4,10.80792871
3958,1,10.954141
3958,4,10.954141
3961,1,10.86001911
3961,4,10.9202838
3962,1,10.81395306
3962,4,10.8129097
3963,4,11.07895607
3965,1,11.20958932
3965,4,11.20936158
3966,1,10.9705681
3966,4,10.9705681
3971,1,10.85472666
3971,4,10.8547272
3972,1,11.13135178
3972,4,11.13662965
3973,1, 
3973,4, 
3974,1,10.90625228
3974,4,10.90625944
3977,1,10.84576641
3977,4,10.8457774
3978,4,11.73889792
3979,1,11.16769336
3979,4,11.16769336
3986,1,11.37677859
3987,1,10.8275116
3987,4,10.82759326
3989,1,11.14579055
3989,4, 
3990,1,10.88493751
3992,4,10.82490193
3993,1,10.863108
3993,4,10.86308693
3996,1,11.27173169
3996,4,10.86532037
3998,1,11.02657537
3998,4,11.02154907
4001,1,11.1284899
4001,4,11.12848975
4007,1,10.81290295
4007,4,10.81299674
4009,1,10.81355065
4009,4,10.81341708
4011,1,10.97657696
4011,4,10.97809593
4018,1,11.11192334
4018,4,11.11481944
4021,1,11.14207072
4021,4,11.14206533
4023,1,10.98556864
4023,4,10.95326815
4033,1,11.22319188
4033,4,11.22323992
4052,1,10.96123831
4052,4,10.96114587
4062,1,10.80011699
4062,4,10.80692274
4066,1,10.97220831
4066,4,10.98340219
4070,1,11.27570652
4070,4,11.27572192
4072,1,11.06523151
4072,4,11.1418034
4073,1,10.85608193
4082,1,10.87650211
4082,4,10.87653687
4083,1,10.91968648
4083,4,10.92002133
4085,1,11.10356054
4085,4,11.10326704
4086,1,10.84355236
4086,4,10.84356139
4087,1,10.98080082
4087,4,10.98084049
4096,1,10.80504009
4096,4,10.80504097
6000,1,10.86816894
6000,4,10.86837009
6003,1,11.70618029
6003,4,11.71102571
6006,1,10.86252015
6006,4,10.86266544
6008,1,11.85386702
6015,1,10.98061164
6015,4,11.02427026
6017,1,11.22703301
6018,1,10.99328399
6018,4,10.99966569
6022,1,11.19966563
6022,4,11.2132832
6024,4,11.05124981
6027,1,11.07368241
6027,4,11.07373495
8000,1,10.89800226
8000,4,10.90011294
8001,1,11.03515061
8001,4,11.03555318
8002,1,10.91711819
8002,4,10.91683927
8003,1,10.84601842
8003,4,10.84639852
8008,1,10.88678787
8008,4,10.88764995
8010,1,11.39767283
8010,4,11.39767283
8011,1,11.3284482
8012,1,11.2991102
8012,4,11.2991102
8013,1,11.33406653
8013,4,11.3341487
8014,1,10.81321875
8014,4,10.81322347
8015,4,11.27617566
8016,1,11.30732375
8016,4,11.30732375
8019,1,11.11702861
8019,4,11.11956451
8020,1,11.70157426
8020,4,11.70157426
8021,1,10.86465463
8021,4,10.81073706
8024,1,10.82107179
8024,4,10.82108034
8025,1,10.99123232
8025,4,10.99133641
8026,1, 
8026,4, 
8027,1,11.06365503
8027,4, 
8028,1,11.17474656
8028,4,11.21838039
8033,1,10.83502545
8033,4,10.84644887
8035,1,10.86809751
8035,4,10.86809786
8038,1,11.40314853
8038,4,11.40314853
8041,1,11.0464201
8041,4,11.04642083
8043,1,11.88098306
8043,4,11.88079344
8044,1,11.2949062
8044,4,11.29018519
8045,4,11.18876201
8046,1,11.02420849
8046,4,11.02436431
8048,1,11.0643522
8048,4,11.10948317
8049,1,11.24161533
8049,4,11.24161533
8050,1,10.88904717
8050,4,10.88904638
8054,1,11.08191181
8054,4,11.08195439
8055,1,11.04722793
8055,4,11.04722793
8058,1,11.04112749
8058,4,11.04287465
8062,1,10.95324179
8063,1,11.17520547
8063,4,11.18005796
8070,1,11.05964696
8070,4,11.05964769
8074,1,11.44421629
8076,1,11.41957563
8076,4,11.41957563
8078,1,11.11986906
8078,4,11.11986948
8081,1,11.07629173
8081,4,11.0571481
8082,1,11.17767409
8082,4,11.31461851
8084,4,11.03440743
8085,1,11.0274891
8085,4,11.02966591
8088,1,11.26899384
8088,4,11.26899384
8089,1,11.4369524
8089,4,11.41822509
8092,1, 
8092,4, 
8093,1,11.04356583
8093,4,11.04356716
8097,1,10.93950636
8097,4,10.93943323
8098,1,11.06012726
8098,4,11.06034489
8100,1,11.07279007
8100,4,11.05996993
8102,1,11.39896228
8102,4,11.47833932
8112,1,11.22637853
8112,4,11.2263791
8113,4,11.31205047
8116,4,10.82106399
8121,1,11.08829569
8121,4, 
8122,1,11.29637235
8122,4,11.29637235
8123,1,10.89500339
8123,4,10.86454423
8124,1,11.38672142
8124,4,11.38672142
8125,1,10.93674012
8129,4,11.34700484
8131,1,11.05817933
8131,4,11.05817933
8134,1,11.10090942
8136,1,11.05270363
8136,4,11.05270363
8138,1,11.2070769
8138,4,11.20707269
8139,1,11.16625228
8139,4,11.16625292
8144,1,11.14206495
8144,4,11.14212656
8145,1,11.16976291
8145,4,11.33196441
8146,1,11.03287956
8146,4,11.01351031
8149,1,11.0270115
8149,4,11.03835681
8151,4,10.88217165
8153,1,11.25978715
8153,4,11.55646817
8154,1,11.04552998
8154,4,11.04544988
8155,1,10.84671071
8155,4,10.84664917
8156,1, 
8156,4, 
8160,1,11.16221766
8160,4,11.16221766
8162,1,11.08281999
8162,4,11.08281999
8163,1,11.08281999
8163,4,11.08281999
8166,1, 
8166,4, 
8170,1,11.11704911
8170,4,11.11704981
8173,1,11.22963321
8173,4,11.22891529
8174,1,11.11216956
8174,4,11.11100987
8176,1,11.20228772
8176,4,11.2023382
8177,1,11.3942944
8178,1,11.08747028
8178,4,11.09288824
8179,1,11.24435318
8179,4,11.24435318
8180,1,11.1615492
8180,4,11.16168749
8182,1,10.82819986
8182,4, 
8186,1,11.74972533
8189,1,11.24891522
8190,1,11.32828983
8190,4,11.37470375
8192,1,11.1724871
8192,4,11.17480467
8195,1,11.29503875
8195,4,11.29520629
8198,1,10.98549684
8198,4,10.98559355
8205,1,11.14227993
8207,1,11.06282024
8207,4,11.07379541
8209,1,10.89328447
8209,4,10.89342545
8210,1,10.96130286
8210,4,10.9634855
8211,1,11.25090013
8211,4,11.25090064
