ifam,ID,Date.2,Date.3,source,StartDate.2,FinishDate.2,StartDate.3,FinishDate.3,family_note,whichParentOut,whyParentOut,EmpCon.2,EmpCon.3,EQSQ_empathy.2,EQSQ_empathy.3
3259,4, , ,0, , ,7/4/2015 14:28:47,7/4/2015 16:35:12, ,0, , ,1.33333333333333, ,1.4
3261,1, , ,0,8/18/2015 18:35:55, ,8/18/2015 16:40:11,8/18/2015 18:35:04, ,0, , ,1.83333333333333, ,1.8
3261,4, , ,0,8/18/2015 18:35:55, ,8/18/2015 16:40:11,8/18/2015 18:35:04, ,0, , ,1.16666666666667, ,1.2
3263,1, , ,0,7/6/2015 17:05:11,7/22/2015 20:39:23,7/19/2015 18:45:08,7/19/2015 19:30:53, ,0, ,.5,2,.8,1.8
3263,4, , ,0,7/6/2015 17:05:11,7/22/2015 20:39:23,7/19/2015 18:45:08,7/19/2015 19:30:53, ,0, ,.666666666666667,2,.8,1.8
3264,1, , ,0, , ,6/22/2015 8:48:43,6/22/2015 9:20:17, ,0, , ,1, ,1.2
3264,4, , ,0, , ,6/22/2015 8:48:43,6/22/2015 9:20:17, ,0, , ,1, ,1.2
3268,1,4/13/2015,4/13/2015,1, , , , , ,0, ,1.16666666666667,.833333333333333,1.6,1
3268,4,4/13/2015,4/13/2015,1, , , , , ,0, ,1.33333333333333,1.66666666666667,1.6,1.4
3269,1, , ,0,7/3/2015 14:31:34,7/4/2015 18:30:47,7/2/2015 19:05:51,7/2/2015 19:51:42, ,0, ,1.16666666666667,2,1,1.6
3269,4, , ,0,7/3/2015 14:31:34,7/4/2015 18:30:47,7/2/2015 19:05:51,7/2/2015 19:51:42, ,0, ,1.33333333333333,2,1,1.6
3270,1, , ,0,4/22/2015 16:56:59,4/22/2015 17:24:33,4/1/2015 7:39:21,4/1/2015 14:53:46, ,0, ,.8,.666666666666667,1,.4
3270,4, , ,0,4/22/2015 16:56:59,4/22/2015 17:24:33,4/1/2015 7:39:21,4/1/2015 14:53:46, ,0, ,1.33333333333333,1.2,1.6,.5
3273,1, , ,0,8/4/2015 11:39:13,8/4/2015 12:29:19,6/28/2015 11:53:50,8/4/2015 12:26:55, ,0, ,0,1.16666666666667,0,1
3273,4, , ,0,8/4/2015 11:39:13,8/4/2015 12:29:19,6/28/2015 11:53:50,8/4/2015 12:26:55, ,0, ,1.66666666666667,1.66666666666667,1.6,1.6
3276,1, , ,0,7/22/2015 19:43:16,7/25/2015 8:19:59,7/22/2015 19:00:46,7/22/2015 19:42:12, ,0, ,1.8,1.5,1.5,1
3276,4, , ,0,7/22/2015 19:43:16,7/25/2015 8:19:59,7/22/2015 19:00:46,7/22/2015 19:42:12, ,0, ,1.8,1.66666666666667,1.75,1.2
3280,1, , ,0,6/23/2015 9:51:43, ,7/15/2015 19:20:36,7/15/2015 20:07:14, ,0, ,1.16666666666667,1.33333333333333,.8,1
3280,4, , ,0,6/23/2015 9:51:43, ,7/15/2015 19:20:36,7/15/2015 20:07:14, ,0, ,1.16666666666667,.833333333333333,.8,.4
3281,1, , ,0,7/12/2015 8:37:47,7/12/2015 11:15:52,7/20/2015 17:56:14,7/20/2015 18:36:36, ,0, ,1.16666666666667,1,1,1
3281,4, , ,0,7/12/2015 8:37:47,7/12/2015 11:15:52,7/20/2015 17:56:14,7/20/2015 18:36:36, ,0, ,1.5,1.5,1.4,1.4
3282,1, , ,0,7/20/2015 9:29:48,7/20/2015 10:15:53,7/8/2015 16:01:42,7/8/2015 17:09:10, ,0, ,1.83333333333333,2,1.6,2
3282,4, , ,0,7/20/2015 9:29:48,7/20/2015 10:15:53,7/8/2015 16:01:42,7/8/2015 17:09:10, ,0, ,1.83333333333333,2,1.4,1.6
3286,1, , ,0,7/18/2015 10:12:35,7/18/2015 10:42:23,6/14/2015 15:03:38,6/14/2015 15:49:16, ,0, ,1,1.16666666666667,.8,1.2
3286,4, , ,0,7/18/2015 10:12:35,7/18/2015 10:42:23,6/14/2015 15:03:38,6/14/2015 15:49:16, ,0, ,1.83333333333333,2,1.6,2
3287,1, , ,0, , ,7/20/2015 10:42:18, , ,0, , ,1.33333333333333, ,1.6
3287,4, , ,0, , ,7/20/2015 10:42:18, , ,0, , ,1.33333333333333, ,1.6
3289,1, , ,0,9/25/2015 10:53:39, ,9/25/2015 11:22:31,9/25/2015 12:45:55, ,0, , ,2, ,1.8
3289,4, , ,0,9/25/2015 10:53:39, ,9/25/2015 11:22:31,9/25/2015 12:45:55, ,0, , ,1.5, ,1.6
3292,1, , ,0,1/23/2016 17:15:00,1/23/2016 19:13:24,1/23/2016 16:22:52,1/23/2016 17:12:50, ,0, ,1.83333333333333,1,1.6,.8
3292,4, , ,0,1/23/2016 17:15:00,1/23/2016 19:13:24,1/23/2016 16:22:52,1/23/2016 17:12:50, ,0, ,2,1.5,2,1.6
3293,1, , ,0, , ,11/15/2015 8:48:14,11/15/2015 13:15:32, ,0, , ,1.83333333333333, ,1.6
3293,4, , ,0, , ,11/15/2015 8:48:14,11/15/2015 13:15:32, ,0, , ,.6, ,.5
3295,1, , ,0, , ,10/27/2015 16:54:56,10/27/2015 17:34:12, ,0, , ,.833333333333333, ,.8
3295,4, , ,0, , ,10/27/2015 16:54:56,10/27/2015 17:34:12, ,0, , ,1.66666666666667, ,1.8
3296,1, , ,0,7/18/2015 14:08:39,7/18/2015 15:13:36,7/18/2015 18:28:00,7/18/2015 18:54:43, ,0, ,1.5,2,1.6,2
3296,4, , ,0,7/18/2015 14:08:39,7/18/2015 15:13:36,7/18/2015 18:28:00,7/18/2015 18:54:43, ,0, ,1.5,2,1.8,2
3299,1, , ,0,7/29/2015 15:40:29,7/29/2015 16:15:43,7/29/2015 16:19:07,7/29/2015 19:44:50, ,0, ,1.16666666666667,2,1.4,2
3299,4, , ,0,7/29/2015 15:40:29,7/29/2015 16:15:43,7/29/2015 16:19:07,7/29/2015 19:44:50, ,0, ,1.33333333333333,1.66666666666667,1.5,1.75
3301,1, , ,0,5/28/2015 11:34:19, ,4/1/2015 13:10:55,4/1/2015 13:47:30, ,0, , ,2, ,1.6
3301,4, , ,0,5/28/2015 11:34:19, ,4/1/2015 13:10:55,4/1/2015 13:47:30, ,0, ,2,2,1.6,1.6
3302,1, ,7/27/2015,1, , , , , ,0, , ,1.4, ,1
3302,4, ,7/27/2015,1, , , , , ,0, , ,1.6, ,1.25
3303,1, , ,0,8/14/2015 9:34:48,8/14/2015 10:20:28,7/5/2015 11:49:31,8/14/2015 10:49:15, ,0, ,.833333333333333,1.33333333333333,.8,1.2
3303,4, , ,0,8/14/2015 9:34:48,8/14/2015 10:20:28,7/5/2015 11:49:31,8/14/2015 10:49:15, ,0, ,1,1.33333333333333,1,1.2
3306,1, , ,0,8/30/2015 11:58:29,1/11/2016 17:57:34,8/30/2015 11:58:50,1/9/2016 21:47:04, ,0, ,.5,1.16666666666667,.2,1
3306,4, , ,0,8/30/2015 11:58:29,1/11/2016 17:57:34,8/30/2015 11:58:50,1/9/2016 21:47:04, ,0, ,1.33333333333333,1.66666666666667,1.6,1.4
3307,1, , ,0,7/14/2015 20:00:47,7/14/2015 20:42:38, , , ,0, ,1, ,1.4, 
3307,4, , ,0,7/14/2015 20:00:47,7/14/2015 20:42:38, , , ,0, ,.8, ,1.25, 
3311,1, , ,0, , ,12/19/2015 11:38:21,12/19/2015 12:19:45, ,0, , ,1.83333333333333, ,1.8
3311,4, , ,0, , ,12/19/2015 11:38:21,12/19/2015 12:19:45, ,0, , ,1.83333333333333, ,1.8
3312,1, , ,0,7/27/2015 6:38:16,7/27/2015 9:03:20,9/7/2015 16:55:26,9/29/2015 21:40:44, ,0, ,1.6,1.66666666666667,1.75,1.8
3312,4, , ,0,7/27/2015 6:38:16,7/27/2015 9:03:20,9/7/2015 16:55:26,9/29/2015 21:40:44, ,0, ,.8,1.5,1,1.8
3313,1, , ,0,7/26/2015 10:14:43,7/26/2015 10:57:46, , ,תאום ב אוטיסיט. האימא סיפרה שגילו את זה בגיל מאוחר יחסית. אבל תפקודו גבוה,0, ,1.33333333333333, ,1.4, 
3313,4, , ,0,7/26/2015 10:14:43,7/26/2015 10:57:46, , ,תאום ב אוטיסיט. האימא סיפרה שגילו את זה בגיל מאוחר יחסית. אבל תפקודו גבוה,0, ,.833333333333333, ,.6, 
3314,1, , ,0,4/6/2015 9:24:22,4/6/2015 9:59:24,5/29/2015 9:02:48,5/29/2015 10:26:20, ,0, ,1.33333333333333, ,1, 
3314,4, , ,0,4/6/2015 9:24:22,4/6/2015 9:59:24,5/29/2015 9:02:48,5/29/2015 10:26:20, ,0, ,1,1.16666666666667,.8,1.4
3315,1, , ,0,7/7/2015 19:35:19,7/7/2015 19:58:28,5/16/2015 7:22:54,5/16/2015 8:13:04, ,0, ,1.83333333333333,.5,1.6,.2
3315,4, , ,0,7/7/2015 19:35:19,7/7/2015 19:58:28,5/16/2015 7:22:54,5/16/2015 8:13:04, ,0, ,1,1.83333333333333,1,1.4
3319,1, , ,0, , ,7/2/2015 10:40:21,7/2/2015 11:12:15, ,0, , ,1.83333333333333, ,1.6
3319,4, , ,0, , ,7/2/2015 10:40:21,7/2/2015 11:12:15, ,0, , ,1.83333333333333, ,1.8
3320,1, ,8/19/2015,1, , , , , ,0, , ,.5, ,.25
3320,4, ,8/19/2015,1, , , , , ,0, , ,.5, ,.25
3324,1, , ,0,8/2/2015 13:39:32,8/10/2015 16:05:42,7/30/2015 12:22:25,8/2/2015 6:27:49, ,0, ,1.66666666666667,1.83333333333333,1.4,1.4
3324,4, , ,0,8/2/2015 13:39:32,8/10/2015 16:05:42,7/30/2015 12:22:25,8/2/2015 6:27:49, ,0, , ,.833333333333333, ,.6
3326,1, , ,0,8/20/2015 7:33:40,8/20/2015 20:30:50,8/20/2015 7:41:13,8/20/2015 8:26:07, ,0, ,1.33333333333333,1.33333333333333,1.2,1.2
3326,4, , ,0,8/20/2015 7:33:40,8/20/2015 20:30:50,8/20/2015 7:41:13,8/20/2015 8:26:07, ,0, ,1.33333333333333,1.66666666666667,1.2,1.2
3327,1,11/23/2015, ,3, , ,10/6/2015 7:22:29, , ,0, ,1.66666666666667,2,1.4,2
3327,4,11/23/2015, ,3, , ,10/6/2015 7:22:29, , ,0, ,1.33333333333333,1.5,1.2,1.4
3330,1, , ,0, , ,12/28/2015 13:41:52,12/29/2015 6:47:40, ,0, , ,1, ,1
3330,4, , ,0, , ,12/28/2015 13:41:52,12/29/2015 6:47:40, ,0, , ,1, ,1
3334,1, , ,0,8/29/2015 21:20:46,8/29/2015 21:54:57,8/29/2015 21:55:33,12/27/2015 7:30:06,תאום א קיבל מין לא נכון - כולל שאלון התפתחות של מין לא נכון,0, ,2,2,2,2
3334,4, , ,0,8/29/2015 21:20:46,8/29/2015 21:54:57,8/29/2015 21:55:33,12/27/2015 7:30:06,תאום א קיבל מין לא נכון - כולל שאלון התפתחות של מין לא נכון,0, ,2,2,1.8,2
3338,1, ,1/15/2016,1, , , , , ,0, , ,1.5, ,1.4
3338,4, ,1/15/2016,1, , , , , ,0, , ,1.5, ,1.4
3339,1, , ,0, , ,7/28/2015 18:39:54,7/28/2015 19:20:39, ,0, , ,1.83333333333333, ,1.4
3339,4, , ,0, , ,7/28/2015 18:39:54,7/28/2015 19:20:39, ,0, , ,1.83333333333333, ,1.4
3340,1, , ,0,7/21/2015 7:44:05,7/21/2015 8:22:07,7/20/2015 15:16:13,7/20/2015 16:02:51, ,0, ,1.33333333333333,1.66666666666667,1.2,1.4
3340,4, , ,0,7/21/2015 7:44:05,7/21/2015 8:22:07,7/20/2015 15:16:13,7/20/2015 16:02:51, ,0, ,.5,2,.6,2
3341,1, , ,0,7/29/2015 18:07:26,7/29/2015 19:33:42,7/28/2015 8:56:07,7/28/2015 11:37:38, ,0, ,1,1.16666666666667,1.2,1
3341,4, , ,0,7/29/2015 18:07:26,7/29/2015 19:33:42,7/28/2015 8:56:07,7/28/2015 11:37:38, ,0, ,1.66666666666667,2,1.6,1.8
3342,1, ,1/20/2016,1, , , , , ,0, , ,2, ,2
3342,4, ,1/20/2016,1, , , , , ,0, , ,1.66666666666667, ,1.8
3343,1, , ,0,8/25/2015 12:37:15,8/26/2015 13:11:28, , ,ההורים עשו את שאלוני ההורים ביחד,3,1,.666666666666667, ,1, 
3343,4, , ,0,8/25/2015 12:37:15,8/26/2015 13:11:28, , ,ההורים עשו את שאלוני ההורים ביחד,3,1,1.66666666666667, ,1.6, 
3345,1, , ,0, , ,11/1/2015 11:07:06,11/1/2015 17:09:27, ,0, , ,1, ,.8
3345,4, , ,0, , ,11/1/2015 11:07:06,11/1/2015 17:09:27, ,0, , ,2, ,1.6
3346,1, , ,0,7/4/2015 16:02:40,7/7/2015 17:07:44,7/4/2015 5:23:34,7/4/2015 6:12:34, ,0, ,.666666666666667,1.66666666666667,.6,1.2
3346,4, , ,0,7/4/2015 16:02:40,7/7/2015 17:07:44,7/4/2015 5:23:34,7/4/2015 6:12:34, ,0, ,.5,1.5,.4,1.2
3347,1, , ,0, , ,8/18/2015 7:12:05,8/18/2015 8:03:42, ,0, , ,1.33333333333333, ,1.6
3347,4, , ,0, , ,8/18/2015 7:12:05,8/18/2015 8:03:42, ,0, , ,1.5, ,1.6
3350,1, ,12/13/2015,1, , , , , ,0, , ,1.5, ,1.2
3350,4, ,12/13/2015,1, , , , , ,0, , ,1.16666666666667, ,1.2
3352,1, , ,0,7/14/2015 17:13:32,7/14/2015 17:44:19,7/14/2015 8:25:33,7/14/2015 17:49:25, ,0, ,0,.666666666666667,0,.6
3352,4, , ,0,7/14/2015 17:13:32,7/14/2015 17:44:19,7/14/2015 8:25:33,7/14/2015 17:49:25, ,0, ,.333333333333333,1.16666666666667,.2,.8
3357,1, , ,0,12/18/2015 8:36:15,12/18/2015 10:44:11,9/19/2015 14:00:33,9/19/2015 14:47:09,"תאום א' נרשם רק עם המס' משפחה, תאום ב' נרשם עם המספר  268136-4.",0, ,1.16666666666667,2,1.4,2
3357,4, , ,0,12/18/2015 8:36:15,12/18/2015 10:44:11,9/19/2015 14:00:33,9/19/2015 14:47:09,"תאום א' נרשם רק עם המס' משפחה, תאום ב' נרשם עם המספר  268136-4.",0, ,.833333333333333,2,1,2
3360,1, , ,0,9/21/2015 20:31:47,9/28/2015 12:21:13, , , ,0, ,1.33333333333333, ,1.2, 
3360,4, , ,0,9/21/2015 20:31:47,9/28/2015 12:21:13, , , ,0, ,1.33333333333333, ,1.2, 
3361,1, , ,0, , ,10/18/2015 10:28:21,10/21/2015 12:33:30, ,0, , ,.833333333333333, ,.8
3361,4, , ,0, , ,10/18/2015 10:28:21,10/21/2015 12:33:30, ,0, , ,2, ,2
3362,1, , ,0, , ,7/11/2015 16:32:51,7/11/2015 18:25:25, ,0, , ,1.5, ,1.4
3362,4, , ,0, , ,7/11/2015 16:32:51,7/11/2015 18:25:25, ,0, , ,1.83333333333333, ,1.8
3363,1, , ,0, , ,10/27/2015 10:06:33,10/27/2015 10:55:41,נמצאו שורות כפולות במשחק הערכים. לא ניתן לאתר איזו שורה נכונה לכן צריך למחוק את הנתונים של משחק הערכים בלבד.,0, , ,1, ,.8
3363,4, , ,0, , ,10/27/2015 10:06:33,10/27/2015 10:55:41,נמצאו שורות כפולות במשחק הערכים. לא ניתן לאתר איזו שורה נכונה לכן צריך למחוק את הנתונים של משחק הערכים בלבד.,0, , ,.833333333333333, ,.8
3364,1, , ,0, , ,5/10/2016 7:56:34,5/10/2016 8:57:31, ,0, , ,1.66666666666667, ,1.4
3364,4, , ,0, , ,5/10/2016 7:56:34,5/10/2016 8:57:31, ,0, , ,1.16666666666667, ,1.2
3366,1, , ,0, , ,7/25/2015 14:19:42,7/25/2015 15:11:27, ,0, , ,1.66666666666667, ,1.4
3366,4, , ,0, , ,7/25/2015 14:19:42,7/25/2015 15:11:27, ,0, , ,1.8, ,1.75
3368,1, , ,0, , ,4/27/2015 15:30:18,4/27/2015 15:55:34, ,0, , ,2, ,2
3368,4, , ,0, , ,4/27/2015 15:30:18,4/27/2015 15:55:34, ,0, , ,2, ,2
3372,1, , ,0, , ,9/29/2015 5:29:13,9/29/2015 6:28:34, ,0, , ,1.16666666666667, ,1
3372,4, , ,0, , ,9/29/2015 5:29:13,9/29/2015 6:28:34, ,0, , ,.833333333333333, ,.8
3377,1,8/30/2015,8/10/2015,1, , , , , ,0, ,.5,.833333333333333,.4,1
3377,4,8/30/2015,8/10/2015,1, , , , , ,0, ,.333333333333333,.666666666666667,.2,.8
3378,1, , ,0,11/1/2015 18:01:16,11/1/2015 19:16:23,11/1/2015 19:17:01,11/1/2015 19:52:57, ,0, ,1,1.83333333333333,.8,1.6
3378,4, , ,0,11/1/2015 18:01:16,11/1/2015 19:16:23,11/1/2015 19:17:01,11/1/2015 19:52:57, ,0, ,1,2,.8,1.8
3379,1, , ,0,9/26/2015 10:13:01,9/26/2015 11:47:17,9/13/2015 11:47:06,9/13/2015 13:17:21, ,0, ,1,1.16666666666667,1.2,.8
3379,4, , ,0,9/26/2015 10:13:01,9/26/2015 11:47:17,9/13/2015 11:47:06,9/13/2015 13:17:21, ,0, ,1.66666666666667,1.33333333333333,1.4,1
3386,1, , ,0, , ,12/29/2015 12:15:48,12/30/2015 10:14:31, ,0, , ,1.5, ,1.2
3386,4, , ,0, , ,12/29/2015 12:15:48,12/30/2015 10:14:31, ,0, , ,1.5, ,1.2
3390,1, , ,0,11/10/2015 15:53:47,12/6/2015 15:04:59,10/21/2015 6:25:50,11/12/2015 10:59:12, ,0, ,1.6,.833333333333333,1.6,.8
3390,4, , ,0,11/10/2015 15:53:47,12/6/2015 15:04:59,10/21/2015 6:25:50,11/12/2015 10:59:12, ,0, ,1,1.83333333333333,1,1.6
3391,1, , ,0,9/22/2015 9:51:48,9/22/2015 10:42:50,8/10/2015 15:16:19,9/26/2015 15:49:28, ,0, ,1.66666666666667,1.66666666666667,1.4,1.4
3391,4, , ,0,9/22/2015 9:51:48,9/22/2015 10:42:50,8/10/2015 15:16:19,9/26/2015 15:49:28, ,0, ,1.66666666666667,1.83333333333333,1.4,1.8
3393,1, , ,0,10/11/2015 12:05:59,11/18/2015 0:15:55,9/4/2015 14:21:49,11/9/2015 16:54:48, ,0, ,1.33333333333333,1.33333333333333,1.4,1.2
3393,4, , ,0,10/11/2015 12:05:59,11/18/2015 0:15:55,9/4/2015 14:21:49,11/9/2015 16:54:48, ,0, ,1.33333333333333,1.33333333333333,1.4,1.2
3398,1, , ,0,9/30/2015 14:51:59,9/30/2015 15:50:30, , , ,0, ,1.5, ,1.6, 
3398,4, , ,0,9/30/2015 14:51:59,9/30/2015 15:50:30, , , ,0, ,1.5, ,1.6, 
3403,1, , ,0,9/28/2015 10:34:17,9/28/2015 11:12:50,8/25/2015 17:33:25,8/25/2015 18:17:38, ,0, ,1.5,1.5,1,1.2
3403,4, , ,0,9/28/2015 10:34:17,9/28/2015 11:12:50,8/25/2015 17:33:25,8/25/2015 18:17:38, ,0, ,1.83333333333333,1.33333333333333,1.4,1.2
3406,1, , ,0,8/14/2015 7:34:49,8/14/2015 8:23:44,8/10/2015 8:19:31,8/12/2015 12:39:25, ,0, ,1.66666666666667,2,1.4,2
3406,4, , ,0,8/14/2015 7:34:49,8/14/2015 8:23:44,8/10/2015 8:19:31,8/12/2015 12:39:25, ,0, ,1.83333333333333,2,1.8,2
3409,1, , ,0, , ,9/30/2015 10:23:01, ,סדר תאומים שהיה כתוב בעבר היה הפוך- הסדר הנכון הוא קודם תמר ואז תהל,0, , ,1.16666666666667, ,1.2
3409,4, , ,0, , ,9/30/2015 10:23:01, ,סדר תאומים שהיה כתוב בעבר היה הפוך- הסדר הנכון הוא קודם תמר ואז תהל,0, , ,1.83333333333333, ,1.6
3411,1, , ,0,12/29/2015 19:15:10,12/29/2015 19:44:59,12/29/2015 18:39:49,12/29/2015 19:13:34, ,0, ,1.83333333333333,.833333333333333,1.4,.6
3411,4, , ,0,12/29/2015 19:15:10,12/29/2015 19:44:59,12/29/2015 18:39:49,12/29/2015 19:13:34, ,0, ,1.83333333333333,1.83333333333333,1.4,1.6
3412,1, , ,0,8/18/2015 15:00:55,10/10/2015 14:49:58,8/19/2015 9:10:27,8/20/2015 7:05:29, ,0, ,1.16666666666667,1.16666666666667,1,1.2
3412,4, , ,0,8/18/2015 15:00:55,10/10/2015 14:49:58,8/19/2015 9:10:27,8/20/2015 7:05:29, ,0, ,1.83333333333333,1.83333333333333,1.6,1.8
3413,1, , ,0,8/24/2015 20:00:47,11/4/2015 19:17:57,7/24/2015 8:31:16,11/4/2015 18:59:18,"האם מילאה על תאום א' אצל תאום ב', ולהיפך",3,1,.833333333333333,.833333333333333,.6,.8
3413,4, , ,0,8/24/2015 20:00:47,11/4/2015 19:17:57,7/24/2015 8:31:16,11/4/2015 18:59:18,"האם מילאה על תאום א' אצל תאום ב', ולהיפך",3,1,.833333333333333,.666666666666667,.6,.6
3414,1, , ,0,2/21/2016 18:07:30,2/21/2016 18:48:47,9/13/2015 12:40:45,9/15/2015 7:14:19, ,0, ,1.33333333333333,1.2,1,1.4
3414,4, , ,0,2/21/2016 18:07:30,2/21/2016 18:48:47,9/13/2015 12:40:45,9/15/2015 7:14:19, ,0, ,1.33333333333333,1.83333333333333,1,1.4
3420,1, , ,0,9/27/2015 7:48:14,2/6/2016 9:30:32,9/26/2015 13:36:49,12/30/2015 7:45:49,האימא חושבת שהתאומות החליפו ביניהן בחלק האחרון באתר- תאומה א' הזדהתה כתאומה ב' וההפך.,0, ,1.5,1.8,1.6,1.75
3420,4, , ,0,9/27/2015 7:48:14,2/6/2016 9:30:32,9/26/2015 13:36:49,12/30/2015 7:45:49,האימא חושבת שהתאומות החליפו ביניהן בחלק האחרון באתר- תאומה א' הזדהתה כתאומה ב' וההפך.,0, ,1.66666666666667,2,1.8,2
3421,1,4/6/2016,4/4/2016,1, , , , , ,0, ,1.5,1,1.4,1.2
3421,4,4/6/2016,4/4/2016,1, , , , , ,0, ,1.33333333333333,1.66666666666667,1.2,1.6
3425,1, , ,0,12/11/2015 9:25:25,12/14/2015 17:25:49,12/12/2015 16:19:36,12/14/2015 20:28:12, ,0, ,1.33333333333333,1.33333333333333,1.6,1.6
3425,4, , ,0,12/11/2015 9:25:25,12/14/2015 17:25:49,12/12/2015 16:19:36,12/14/2015 20:28:12, ,0, ,1.2,1,1.25,1.2
3426,1, , ,0,7/11/2015 19:11:27,7/11/2015 19:54:35,7/3/2015 14:18:45,7/3/2015 15:00:21, ,0, ,1.83333333333333,1.66666666666667,1.8,1.4
3426,4, , ,0,7/11/2015 19:11:27,7/11/2015 19:54:35,7/3/2015 14:18:45,7/3/2015 15:00:21, ,0, ,1.66666666666667,1.5,1.6,1.2
3427,1, , ,0,1/5/2016 19:38:53, ,9/28/2015 20:13:50,1/5/2016 19:38:19, ,0, , ,1.33333333333333, ,1.2
3427,4, , ,0,1/5/2016 19:38:53, ,9/28/2015 20:13:50,1/5/2016 19:38:19, ,0, , ,1.5, ,1.2
3430,1, , ,0,10/8/2015 21:10:38,10/8/2015 21:36:20,8/24/2015 11:55:41,10/8/2015 21:04:37, ,0, ,1,1,.8,.8
3430,4, , ,0,10/8/2015 21:10:38,10/8/2015 21:36:20,8/24/2015 11:55:41,10/8/2015 21:04:37, ,0, ,1,1,.8,.8
3431,1, , ,0,11/12/2015 13:52:55,11/15/2015 18:59:49,11/15/2015 19:05:51,11/15/2015 20:00:53, ,0, ,.833333333333333,.666666666666667,1,.6
3431,4, , ,0,11/12/2015 13:52:55,11/15/2015 18:59:49,11/15/2015 19:05:51,11/15/2015 20:00:53, ,0, ,.833333333333333,1,.8,1.2
3432,1, , ,0, , ,8/30/2015 8:27:59,8/30/2015 9:19:49, ,0, , ,.833333333333333, ,1
3432,4, , ,0, , ,8/30/2015 8:27:59,8/30/2015 9:19:49, ,0, , ,1, ,1
3433,1, , ,0, , ,10/27/2015 10:56:34,10/31/2015 19:20:25, ,0, , ,1.66666666666667, ,1.4
3433,4, , ,0, , ,10/27/2015 10:56:34,10/31/2015 19:20:25, ,0, , ,1.66666666666667, ,1.4
3434,1, , ,0,11/3/2015 18:22:01,11/8/2015 19:20:42,11/6/2015 11:39:14,11/6/2015 12:37:02, ,0, ,.833333333333333,.833333333333333,.8,.8
3434,4, , ,0,11/3/2015 18:22:01,11/8/2015 19:20:42,11/6/2015 11:39:14,11/6/2015 12:37:02, ,0, ,.333333333333333,.833333333333333,.6,.8
3439,1, , ,0,12/21/2015 7:12:12,12/21/2015 7:44:08, , , ,0, ,1.16666666666667, ,1.2, 
3439,4, , ,0,12/21/2015 7:12:12,12/21/2015 7:44:08, , , ,0, ,.333333333333333, ,.8, 
3443,1, , ,0,12/12/2015 21:30:59,12/12/2015 22:12:48,12/12/2015 13:33:29,12/12/2015 14:04:34, ,0, ,.666666666666667,1.33333333333333,.6,1.2
3443,4, , ,0,12/12/2015 21:30:59,12/12/2015 22:12:48,12/12/2015 13:33:29,12/12/2015 14:04:34, ,0, ,1.33333333333333,.5,1,.8
3446,1, , ,0, , ,9/12/2015 16:14:31,9/12/2015 16:45:39, ,0, , ,1.83333333333333, ,1.6
3446,4, , ,0, , ,9/12/2015 16:14:31,9/12/2015 16:45:39, ,0, , ,.666666666666667, ,.6
3447,1, , ,0,9/26/2015 17:09:08,9/26/2015 17:51:06,8/23/2015 12:54:21,9/6/2015 8:19:29, ,0, ,1.16666666666667,1,1.2,1.2
3447,4, , ,0,9/26/2015 17:09:08,9/26/2015 17:51:06,8/23/2015 12:54:21,9/6/2015 8:19:29, ,0, ,1,1,1,1.2
3448,1, , ,0,12/6/2015 18:27:24,12/6/2015 18:54:13,10/31/2015 8:18:33,10/31/2015 8:51:59, ,0, ,1,.833333333333333,1.2,.8
3448,4, , ,0,12/6/2015 18:27:24,12/6/2015 18:54:13,10/31/2015 8:18:33,10/31/2015 8:51:59, ,0, ,1.33333333333333,1.33333333333333,1.6,1.2
3455,1, ,12/14/2015,1, , , , , ,0, , ,2, ,1.8
3455,4, ,12/14/2015,1, , , , , ,0, , ,1.83333333333333, ,1.8
3463,1,8/15/2015,7/19/2015,1, , , , , ,0, ,1.83333333333333,1.25,1.75,1.33333333333333
3463,4,8/15/2015,7/19/2015,1, , , , , ,0, ,1.83333333333333,1.75,1.75,1.66666666666667
3464,1, , ,0,5/3/2015 5:59:47,5/3/2015 9:20:38,5/1/2015 17:25:10,5/1/2015 18:30:15, ,0, ,1,1.83333333333333,1.25,1.6
3464,4, , ,0,5/3/2015 5:59:47,5/3/2015 9:20:38,5/1/2015 17:25:10,5/1/2015 18:30:15, ,0, ,1,1.5,1.25,1.6
3469,1, , ,0,10/26/2015 18:42:50,10/27/2015 19:44:06,10/26/2015 18:27:18,10/26/2015 20:17:01, ,0, ,1.66666666666667,2,1.6,1.8
3469,4, , ,0,10/26/2015 18:42:50,10/27/2015 19:44:06,10/26/2015 18:27:18,10/26/2015 20:17:01, ,0, ,1.83333333333333,1.83333333333333,1.6,1.8
3471,1, ,6/22/2016,1, , , , , ,0, , ,1.83333333333333, ,2
3471,4, ,6/22/2016,1, , , , , ,0, , ,1.33333333333333, ,1.6
3474,1, , ,0,8/2/2015 16:22:08,8/2/2015 17:02:55,6/17/2015 19:24:30,6/17/2015 19:49:38, ,0, ,1.83333333333333,2,1.4,1.6
3474,4, , ,0,8/2/2015 16:22:08,8/2/2015 17:02:55,6/17/2015 19:24:30,6/17/2015 19:49:38, ,0, ,1,1.5,.8,1.2
3475,1, , ,0,5/7/2015 21:28:45, ,6/7/2015 20:32:40, , ,0, , ,2, ,1.8
3475,4, , ,0,5/7/2015 21:28:45, ,6/7/2015 20:32:40, , ,0, , ,1.83333333333333, ,1.6
