ifam,ID,OnlineManual,isOut,whyOut,sex,Age,zygosity,el_BFI1,el_BFI2,el_BFI3,el_BFI4,el_BFI5,el_BFI6,el_BFI7,el_BFI8,el_BFI9,el_BFI10,el_BFI11,el_BFI12,el_BFI13,el_BFI14,el_BFI15,el_BFI16,el_BFI17,el_BFI18,el_BFI19,el_BFI20,el_BFI21,el_BFI22,el_BFI23,el_BFI24,el_BFI25,el_BFI26,el_BFI27,el_BFI28,el_BFI29,el_BFI30,el_BFI31,el_BFI32,el_BFI33,el_BFI34,el_BFI35,el_BFI36,el_BFI37,el_BFI38,el_BFI39,el_BFI40,el_BFI41,el_BFI42,el_BFI43,el_BFI44,el_BFI6_Rev,el_BFI21_Rev,el_BFI31_Rev,el_BFI2_Rev,el_BFI12_Rev,el_BFI27_Rev,el_BFI37_Rev,el_BFI8_Rev,el_BFI18_Rev,el_BFI23_Rev,el_BFI43_Rev,el_BFI9_Rev,el_BFI24_Rev,el_BFI34_Rev,el_BFI35_Rev,el_BFI41_Rev,EMPQ_emotional,EMPQ_cognitive
58,4,0,0, ,2,11.39578751,1,2,4,4,5,3,4,4,4,4,5,3,1,4,4,3,4,3,3,4,5,5,4,2,2,4,3,1,4,3,4,4,4,3,3,4,5,3,3,3,4,2,5,3,4,2,1,2,2,5,5,3,2,3,4,3,2,4,3,2,4,4.090909091,3.666666667
62,1,0,0, ,1,11.13327991,1,4,3,4,2,4,2,4,4,2,5,5,4,4,2,3,4,4,3,4,5,3,2,4,3,4,5,1,4,2,4,4,3,4,2,2,4,4,3,5,4,3,4,5,2,4,3,2,3,2,5,2,2,3,2,1,4,3,4,4,3,3.090909091,4.555555556
62,4,0,0, ,1,11.13378521,1,5,3,4,1,4,1,5,3,3,5,5,2,5,2,5,5,5,3,5,5,3,1,1,4,5,4,1,5,4,4,4,5,5,2,1,5,1,5,1,5,1,4,3,5,5,3,2,3,4,5,5,3,3,5,3,3,2,4,5,5,3.545454545,3.666666667
64,1,0,0, ,2,11.26506559,2,4,3,3,2,5,3,3,3,4,5,4,2,4,2,4,3,3,3,2,4,3,4,3,3,5,3,2,4,2,4,4,4,4,4,3,4,2,3,3,3,2,5,2,4,3,3,2,3,4,4,4,3,3,3,4,2,3,2,3,4,3.181818182,4.111111111
64,4,0,0, ,2,11.27096446,2,4,2,5,1,4,3,5,3,3,5,4,2,5,4,5,4,4,1,4,4,2,4,1,2,4,5,3,5,4,5,3,4,5,3,3,5,1,5,3,4,4,3,5,5,3,4,3,4,4,3,5,3,5,5,1,3,4,3,3,2,4.181818182,4.666666667
66,1,0,0, ,2,10.95802786,1,4,2,3,1,3,1,4,4,2,5,5,2,3,4,3,4,3,2,1,4,1,4,2,2,1,2,1,3,1,2,1,3,3,2,3,5,4,3,1,1,3,4,2,3,5,5,5,4,4,5,2,2,4,4,4,4,4,4,3,3,3.181818182,4.333333333
66,4,0,0, ,2,10.97222013,1,3,2,3,1,3,2,3,2,3,5,4,3,3,4,3,4,4,3,4,3,2,5,3,3,3,4,2,3,2,5,2,5,3,3,2,4,2,4,3,4,3,4,4,4,4,4,4,4,3,4,4,4,3,3,2,3,3,3,4,3,3.636363636,3.888888889
68,1,0,0, ,2,11.06515505,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.636363636,3.777777778
69,1,0,0, ,1,11.00222137,1,2,2,2,2,3,2,4,2,4,5,3,2,3,4,2,2,4,4,2,2,5,3,2,4,2,4,2,3,4,5,5,2,3,2,2,4,2,3,2,4,4,4,2,2,4,1,1,4,4,4,4,4,2,4,4,2,2,4,4,2,3.636363636,3.777777778
69,4,0,0, ,1,11.01297371,1,2,2,2,1,2,3,4,2,4,4,4,1,4,2,2,3,4,3,2,5,4,4,1,2,4,4,1,4,3,4,3,4,4,2,3,4,1,3,3,4,3,3,2,2,3,2,3,4,5,5,5,4,3,5,4,2,4,4,3,3,3.636363636,3.333333333
70,1,1,0, ,2,11.32922656,3,3,2,3,1,5,3,5,3,4,3,5,1,5,3,3,4,4,3,2,1,3,5,1,3,4,3,1,3,2,5,2,4,4,2,4,5,3,4,4,3,4,4,4,5,3,3,4,4,5,5,3,3,3,5,2,2,3,4,2,2, , 
70,4,1,0, ,1,11.32922656,3,3,2,1,1,4,3,5,1,5,5,3,1,4,5,5,4,4,1,4,5,3,5,1,4,4,5,1,5,2,4,1,5,5,1,5,5,1,5,4,5,1,5,1,5,3,3,5,4,5,5,5,5,5,5,5,1,2,5,1,5, , 
71,1,0,0, ,1,11.26795602,2,3,5,5,3,3,1,3,5,1,4,4,2,4,5,5,5,2,1,5,5,5,4,3,3,4,3,3,5,5,5,1,4,4,1,1,5,1,4,5,5,3,5,1,5,5,1,5,1,4,3,5,1,5,3,5,5,3,5,5,3,3.272727273,3.333333333
71,4,0,0, ,1,11.26796087,2,5,2,5,1,5,2,2,3,4,5,5,2,4,2,4,4,4,1,3,4,4,2,1,4,3,4,2,5,2,4,3,4,3,4,1,4,3,3,1,3,3,5,2,3,4,2,3,4,4,4,3,3,5,5,4,2,2,2,5,3,2.909090909,4
72,1,0,0, ,1,11.12303439,2,3,2,3,1,4,4,5,4,5,3,3,1,5,4,4,4,4,2,5,3,4,5,3,4,3,2,1,3, ,3,1,5,3,3,3,5,4,4,2,3,3,5,2,2,2,2,5,4,5,5,2,2,4,3,4,1,2,3,3,3, , 
72,4,0,0, ,1,11.12259047,2,4,2,4,3,5,3,4,2,3,5,5,4,4,5,5,4,3,1, ,2,2,4,1,3,5,5,4,4,4,5,4,3,5,4,5,4,3,5,3,4,1,5,2,5,3,4,2,4,2,2,3,4,5,5,4,3,3,2,1,5, , 
74,1,0,0, ,2,11.17201359,2,3,2,4,1,3,4,3,1,4,4,4,2,4,4,3,4,3,2,4,3,3,3,2,2,3,3,2,3,1,4,4,3,4,2,3,4,2,4,2,3,2,4,2,3,2,3,2,4,4,4,4,5,4,4,4,2,4,4,3,4,3.636363636,4.222222222
74,4,0,0, ,2,11.17200804,2,4,3,4,2,3,3,4,2,2,3,4,4,5,4,3,4,2,2,4,3,2,4,3,3,3,5,4,4,2,4,4,3,4,2,4,4,3,4,1,3,2,3,2,4,3,4,2,3,2,2,3,4,4,3,4,4,3,4,2,4,3.272727273,4
77,1,0,0, ,1,11.19373359,2,3,3,1,1,4,2,3,4,3,5,5,3,5,3,4,4,3,5,1,5,1,5,4,5,4,5,1,3,1,1,2,2,2,3,2,5,2,2,2,4,1,5,2,4,4,5,4,3,3,5,4,2,1,2,4,3,1,3,4,5,3,4.222222222
77,4,0,0, ,1,11.19382279,2,2,1,5,1,4,5,5,4,2,5,5,2,5,4,4,5,5,2,5,3,4,4,1,2,3,3,2,5,1,2,4,5,5,2,2,2,3,4,3,4,3,5,4,3,1,2,2,5,4,4,3,2,4,5,2,4,4,4,4,3,4.272727273,4.555555556
78,1,0,0, ,2,11.03825595,2,2,3,3,1,5,2,5,1,2,3,4,3,5,3,4,4,5,3,5,4,1,5,3,3,3,3,1,5,4,5,2,5,4,2,3,5,3,4,5,4,3,5,2,4,4,5,4,3,3,5,3,5,3,3,4,4,3,4,3,3,3.727272727,4.555555556
79,1,0,0, ,1,11.54419845,3,3,2,4,1,4, ,2,4,2,5,5,2,4,3,2,3,5,2,4,5,2,3,3,3,5,4,1,3,1,4,4,5,4,3,2,5,2,4,1,3,1,5,3,4, ,4,2,4,4,5,4,2,4,3,3,4,3,3,4,5,3,4
79,4,0,0, ,2,11.5441345,3,3,1,3,1,3,3,2,2,2,4,4,1,5,4,3,4,4,5,3,4,3,4,3,4,4,4,2,3,1,3,4,4,3,2,2,4,3,2,3,3,3,4,3,3,3,3,2,5,5,4,3,4,1,3,3,4,2,4,4,3,4.181818182,4.111111111
80,1,0,0, ,1,11.07087659,3,5,5,2,1,4,3,5,1,1,3,5,3,4,5,5,3,5,5,2,5,1,2,4,2,5,5,5,1,5,4,3,2,5,1,3,5,5,5,5,5,1,5,1,1,3,5,3,1,3,1,1,5,1,2,5,5,4,5,3,5,2.545454545,4.666666667
80,4,0,0, ,2,11.07079401,3,1,3,5,2,5,5,5,1,5,5,4,1,5,4,5,5,4,1,5,5,5,5,3,2,5,1,1,5,3,5,4,5,5,2,3,3,1,5,1,5,1,5,1,5,1,1,2,3,5,5,5,5,5,3,5,1,4,4,3,5,4,5
83,1,0,0, ,2,11.12300058,3,4,1,5,1,5,4,4,4,4,5,5,3,4,4,4,4,5,4,5,5,4,4,2,3,4,4,1,4,2,5,3,5,4,2,4,5,2,4,4,4,1,4,3,5,2,2,3,5,3,5,4,2,2,4,3,2,3,4,2,5,3.636363636,3.777777778
83,4,0,0, ,1,11.12331337,3,4,2,5,1,4,4,4,2,4,5,4,1,5,4,5,5,4,4,2,5,2,4,2,2,5,4,1,4,2,5,2,5,5,4,2,5,1,4,2,5,2,5,2,4,2,4,4,4,5,5,5,4,2,4,4,2,4,2,4,4,3.272727273,4.888888889
84,1,0,0, ,1,11.04548144,3,4,2,4,1,4,1,4,4,3,5,4,3,4,2,3,2,4,3,2,5,2,4,2,4,4,5,2,5,5,4,2,3,4,3,3,4,4,4,4,2,2,5,2,4,5,4,4,4,3,4,2,2,3,4,4,3,2,3,3,4,3.363636364,4.222222222
84,4,0,0, ,2,11.04536492,3,2,2,4,2,4,4,4,4,4,4,5,1,4,3,4,3,4,3,2,5,4,4,1,3,4,5,1,4,2,4,4,4,4,3,3,4,1,4,1,3,2,4,2,4,2,2,2,4,5,5,5,2,3,5,4,2,3,3,3,4,3.545454545,4.222222222
86,1,0,0, ,2,12.5899402,1,3,3,4,2, ,3,4,2,4,4,5,1,5,4,3,4,4,1,4,4,3,4,1,2,4,2,4,5,3,5,3,4,4,3,4,5,2,4,2,4,4,4,1,4,3,3,3,3,5,2,4,4,5,5,5,2,4,3,2,2,3,3.888888889
86,4,0,0, ,2,12.5741622,1,3,2,5,1,4,4,5,1,3,5,4,1,5,4,4,4,4,1,4,4,3,5,2,4,4,4,1,5,1,5,4,5,5,4,3,4,2,4,2,4,4,5,1,4,2,3,2,4,5,5,4,5,5,4,5,3,2,2,3,2,3,3.777777778
87,1,0,0, ,2,11.14219627,2,5,3,5,3,5,1,4,5,1,5,5,3,4,5,5,4,3,1,5,5,4,3,1,5,5,4,3,5,3,5,4,4,5,1,3,4,3,4,1,5,1,3,4,5,5,2,2,3,3,3,3,1,5,5,2,5,1,5,3,5,3.181818182,4.222222222
87,4,0,0, ,2,11.18024637,2,4,3,3,4,5,5,4,3,4,5,5,3,4,3,3,5,4,4,3,4,4,4,3,3,3,5,2,4,4,5,1,3,3,3,4,5,3,5,4,1,2,4,4,4,1,2,5,3,3,4,3,3,2,3,2,2,3,3,2,4,2.545454545,4.444444444
88,1,0,0, ,1,10.9473646,2,1,5,3,1, ,4,5,1,3,3,5,1,5,3,4,5,5,1,5,5,2,5,1,1,3,5,2,5,3,5,1,5,5,3,4,5,1,5,1,4,5,5,1, ,2,4,5,1,5,4,5,5,5,5,5,3,5,3,2,1,2.818181818,4.333333333
88,4,0,0, ,1,10.9474422,2,1,2,3,1,4,4,5,3,5,3,4,1,4,3,3,4,5,2,5,4,2,4,1,4,4,4,3,5,3,3,2,4,4,4,3,5,2,3,1,3,3,4,3,3,2,4,4,4,5,3,4,3,4,5,3,1,2,2,3,3,3.727272727,3.444444444
90,1,0,0, ,2,11.13382903,3,4,2,5,1,4,2,1,2,1,2,1,1,1,4,2, , , ,4,4,2,4,2,4,1,1,2,2,2,1,5,5,1,4,5, ,2, ,2,2,2,5,1,4,4,4,1,4,5,4,4,4, ,4,5,5,2,2,1,4, , 
90,4,0,0, ,1,11.13391031,3,4,4,5,4,5,4,5,1,4,5,5,1,5,4,4,2,4,1,4,4,3,5,1,3,4,4,3,5,4,5,3,5,4,5,3,4,3,4,1,4,2,4,4,4,2,3,3,2,5,3,3,5,5,5,2,2,3,1,3,4,3,3.888888889
94,1,0,0, ,1,11.46513315,3,4,3,5,1,5,2,2,1,2,5,5,1,5,3,3,4,5,1,4,5,3,4,1,3,4,3,4,3,3,5,5,4,4,3,4,4,4,4,1,4,1,5,2,5,4,3,1,3,5,2,2,5,5,5,4,4,3,3,2,5,3.181818182,4.333333333
94,4,0,0, ,2,11.57213441,3,3,3,2,1,5,2,4,3,3,5,4,1,4,3,2,4,3,4,3,3,1,4,3,2,3,3,1,4,1,5,4,4,3,2,4,5,3,3,3,3,4,4,3,3,4,5,2,3,5,5,3,3,2,3,3,3,4,4,2,2,3.727272727,4.111111111
95,1,0,0, ,2,11.08667472,1,3,3,4,3,5,3,4,4,3,4,3,3,4,4,5,4,4,3,4,4,3,5,3,4,4,3,3,5,3,4,4,4,4,3,3,4,3,4,3,5,4,4,3,4,3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,2,2.818181818,3.333333333
95,4,0,0, ,2,11.08667183,1,2,2,3,3,3,4,3,4,3,4,3,4,4,4,2,3,3,2,3,3,4,4,3,3,2,3,2,4,3,4,4,3,3,3,4,4,2,3,2,3,4,4,3,4,2,2,2,4,2,4,4,2,4,3,3,3,3,3,2,2,3.727272727,3.666666667
96,1,0,0, ,1,11.12044997,1,2,1,3,2,3,4,1,1,1,4,5,1,4,5,4,3,5,1,5,3,3,4,1,1,5,4,5,4,3,3,4,4,5,1,4,3,2,3,3,5,3,4,2,1,2,3,2,5,5,1,4,5,5,5,4,5,5,5,2,3,3.090909091,4.222222222
96,4,0,0, ,1,11.10123558,1, ,4,2,2,2,1, ,5,2,5,3,5,2,5,3,1,2,5,5,3,3,2,5,5,4,2,3,2,3,4,4,2,2,1,2,3,5,5,5,4,4,3,5,4,5,3,2,2,1,3,1,1,1,1,1,4,1,5,4,2,3.272727273,3.111111111
97,1,0,0, ,2,11.04907179,3,4,2,5,1,5,4,4,4,2,4,5,2,5,3,4,4,3,1,4,4,2,4,2,5,4,5,1,4,1,3,2,4,5,1,3,5,3,4,2,3,3,4,3,4,2,4,4,4,4,5,3,2,5,4,3,4,1,5,3,3,2.4,3.888888889
97,4,0,0, ,1,11.11232663,3,5,3,4,1,5,2,4,3,3,4,5,2,4,3,3,3,3,1,4,5,1,4,2,4,4,4,2,3,2,3,4,3,4,2,2,4,3,3,3,3,1,4,2,4,4,5,2,3,4,4,3,3,5,4,4,3,2,4,4,5,3.818181818,4.555555556
99,1,0,0, ,1,11.238049,3,4,5,5,1,5,1,5,3,5,5,5,2,1,1,5,1,2,2,3,5,2,5,1,5,5,5,3,5,1,3,1,3,3,3,2,5,3,5,5,5,5,5,1,3,5,4,5,1,4,3,3,3,4,5,5,1,1,3,4,1,2.454545455,3.111111111
99,4,0,0, ,2,11.234885,3,5,2,5,1,4,2,2,2,2,5,5,3,5,3,4,4,2,3,4,4,1,4,2,2,5,4,1,5,1,3,3,4,5,3,4,5,3,3,4,4,4,4,3,3,4,5,3,4,3,5,3,4,3,4,3,4,4,3,2,2,4.090909091,4
100,1,1,0, ,1,11.95345654,3,3,2,5,1,2, ,5,4,2,5,4,1,4,4,5,2,5,2,5,3,4,3,3,4,1,5,1,5,5,4,1,4,5,2,3,5,1,3,3,2,2,5,1,4, ,2,5,4,5,5,5,2,4,3,5,4,2,4,3,4, , 
100,4,1,0, ,2,11.95345654,3,3,1,4,1,3,4,4,3,2,4,4,1,4,2,3,2,3,1,4,5,2,3,1,1,3,3,3,4,4,5,1,5,5,1,3,5,1,3,3,5,3,4,4,3,2,4,5,5,5,3,5,3,5,5,2,4,5,5,3,3, , 
101,1,1,0, ,2, ,1,3,5,4,3,4,2,3,4, ,5,4,3,5,4,4,5,2,3,4,5,4,4,3,2,4,5,4,4,4,5,2,4,5,4,4,4,3,4,3,4,5,4,2,5,4,2,4,1,3,2,3,2,3,3,4, ,4,2,2,1, , 
101,4,1,0, ,2, ,1,3,1,5,3,4,3, ,5,4,4,2,4,3,5,4,1,3,1,1,2,2,5,1,3,2,4, ,5,5,4,4,5,5,4,3,5,1,5,4,4,3,5,4,4,3,4,2,5,2, ,5,1,5,5,2,2,3,2,3,3, , 
102,1,1,0, ,1,11.07460643,3,4,4,5,3,5,4,1,4,1,5,5,2,5,4,5,5,5,3,5,5,5,5,2,4,5,5,1,5,1,5,5,5,5,2,4,5,3,3,4,5,1,5,3,5,2,1,1,2,4,5,3,2,3,4,3,5,2,4,2,5, , 
102,4,1,0, ,2,11.07460643,3,5,4,5,1,5,2,5,2,1,1,5,5,5,2,4,4,1,2,5,5,4,5,5,5,5,5,1,5,1,5,4,5,5,1,1,5,4,5,5,5,1,5,1,5,4,2,2,2,1,5,2,4,4,1,5,5,1,5,5,5, , 
103,1,1,0, ,1,11.06091718,3,1,1,4,2,1,2,2,5,2,3,5,3,2,3,3,4,3,2,3,5,4,2,3,2,3,5,4,4,3,5,3,4,3,4,5,5,5,4,3,5,5,4,3,2,4,2,3,5,3,2,1,1,4,3,3,4,4,2,1,1, , 
103,4,1,0, ,2,11.06091718,3,4,3,4,2,4,3,4,3,4,3,5,1,4,2,4,4,4, ,1,4,4,4,1,2,5,4,1,4,1,4,4,4,4,4,4,5,4,4,1,4,1, ,4,4,3,2,2,3,5,5,2,3, ,5,2,2,4,2,2,5, , 
106,1,0,0, ,2,10.97510929,2,4,4,5,1,5,5,5,1,5,5,5,2,5,3,5,5,4,2,4,5,3,4,2,5,5,5,4,5,5,4,4,5,3,4,4,5,4,5,5,5,3,5,3,5,1,3,2,2,4,2,2,5,4,4,3,1,1,2,2,3,3.636363636,3.777777778
106,4,0,0, ,2,10.9752299,2,4,4,5,1,4,4,5,5,2,5,5,1,5,2,5,4,2,1,5,5,1,5,1,1,4,5,1,5,2,4,5,5,5,5,5,5,4,5,2,2,2,2,2,5,2,5,1,2,5,5,2,1,5,5,4,4,5,1,1,4,2.545454545,4.222222222
108,1,0,0, ,1,10.98315775,3,3,4,4,4, ,4,2,4,3,3,3,2,4,2,3,3,4,2,4,3,2,4,1,3,3,4,2,4,2,3,1,4,4,3,4,4,1,4,1,3,3,4,3,1,2,4,5,2,4,4,5,2,4,5,3,3,3,3,2,3,3,3.888888889
108,4,0,0, ,2,10.98315775,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.636363636,4
109,1,1,0, ,2, ,1,3,4,3,1,3,1,3,4,3,5,5,3,4,5,2,2,2,4,5,3,2,5,3,1,3,3,5,2,5,5,1,3,3,1,1,1,4,3,3,5,5,5,5,3,5,4,5,2,3,1,2,2,2,3,1,3,5,5,5,1, , 
109,4,1,0, ,2, ,1,3,3,4, , ,3,3,4,4,5,5,3,4,3,3,4,3,3,4,4,2,4,3,2,4,4,3,4,3,4,4,3,3,3,4,4,3,4,3,4,4,4,4,4,3,4,2,3,3,3,3,2,3,3,2,2,4,3,2,2, , 
110,1,0,0, ,2,10.89819264,1,3,2,2,1,3,2,4,3,3,4,4,2,4,2,2,4,4,4,2,4,2,4,2,2,3,2,2,2,3,3,3,3,3,4,3,4,4,3,4,4,3,4,4,2,4,4,3,4,4,4,2,3,2,4,2,3,4,2,3,3,3.727272727,3.777777778
110,4,0,0, ,2,10.89773829,1,4,2,2,1,4,3,3,3,2,5,5,3,4,2,2,2,3,3,2,4,1,3,3,4,3,5,1,4,2,3,1,4,3,3,1,4,3,4,5,5,4,4,3,2,3,5,5,4,3,5,3,3,3,3,3,4,2,3,5,2,3,3.5
111,1,0,0, ,1,11.11467076,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
112,1,0,0, ,1,11.64745928,1,4,4,5,1,5,4,5,4,3,5,4,1,5,5,5, ,4,1,5,5,4,5,1,3, ,5,1,2,3,5,1,4,3,1,5,5,1,4,5,4,2,4,3,4,2,2,5,2,5,5,5,2,5,5,3,3,3,5,1,4,3.818181818,4.444444444
114,1,0,0, ,1,10.93128378,3,4,2,5,2,5,3,5,1,3,3,5,1,5,2,4,4,4,5,4,2,3,4,1,2,5,4,1,4,1,4,2,4,5,3,4,5,1,4,2,5,1,4,2,5,3,3,4,4,5,5,5,5,1,5,4,3,4,3,2,5,2.727272727,3.666666667
114,4,0,0, ,2,11.34700376,3,4,1,5,1,4,3,4,2,3,5,5,2,3,2,4,2,4,2,2,2,3,4,1,4,3,2,1,4,2,5,3,4,4,3,4,3,3,2,3,1,4,4,5,4,3,3,3,5,4,5,3,4,4,5,1,3,2,3,2,2,3.545454545,3.666666667
115,1,0,0, ,2,10.92519,2,4,1,4,2,4,4,5,1,4,4,4,2,4,4,2,2,4,2,4,4,4,3,2,2,4,4,1,3,1,4,4,4,4,4,4,5,1,4,2,4,4,4,2,4,2,2,2,5,4,5,5,5,4,4,4,2,4,2,2,2,2.727272727,3.222222222
115,4,0,0, ,2,10.91952775,2,2,1,3,1,3,3,4,4,4,4,4,2,5,4,4,3,4,2,3,3,3,3,1,4,3,4,3,4,3,4,3,4,4,3,3,4,3,3,4,3,3,4,2,4,3,3,3,5,4,3,3,2,4,5,4,2,2,3,3,3,3.454545455,4.222222222
117,1,0,0, ,1,11.2929102,2,4,2,4,1,5,3,3,4,4,5,5,2,4,2,4,5,4,3,1,5,2,4,1,3,5,5,1,4,2,2,2,4,5,3,2,5,2,4,2,5,4,4,2,1,3,4,4,4,4,5,4,2,3,5,4,2,3,3,4,2,2.363636364,4.333333333
117,4,0,0, ,1,11.56087957,2,1,1,5,1,5,3,4,1,3,3,1,1,4,3,4,3,4,1,2,3,4,4,2,3,5,5,3,4,3,4,3,4,4,3,3,4,1,4,4,3,1,4,1,5,3,2,3,5,5,3,5,5,5,4,5,3,3,3,3,5,3,3.444444444
119,1,0,0, ,2,11.71072328,2,4,3,4,3,5,3,5,1,2,3,4,2,5,5, ,4,5,1,5,5,5,5,3,5,5,4,3,4,2,5, ,5,4,3,4,5,4,4,5,3,5,5,5,5,3,1, ,3,4,3,2,5,5,3,1,4,1,3,2,1,3.090909091,4.444444444
119,4,0,0, ,2,11.86484546,2,3,5,4,3,5,5,5,2,5,5,4,3,5,4,5,4,4,3,5,4,1,5,3,2,4,4,1,5,1,4,5,5,4,4,4,5,2,4,1,5,4,5,1,4,1,5,1,1,3,5,4,4,3,3,5,1,4,2,2,2,3.636363636,4.888888889
120,1,0,0, ,2,11.01611178,2,1,4,4,4,2,3,2,4,2,4,1,2,2,5,3,1,3,1,4,4,5,2,4,3,2,1,5,3,5,4,5,2,2,2,5,1,4,2,5,3,4,1,4,1,3,1,1,2,4,1,2,2,5,2,2,4,3,4,1,2,3.909090909,3.888888889
120,4,0,0, ,2,11.03518392,2,2,1,4,1,4,3,5,1,3,4,4,1,4,4,4,3,4,1,2,4,3,4,2,3,3,3,2,4,4,3,3,5,3,2,2,5,1,3,3,4,2,4,2,4,3,3,3,5,5,4,5,5,5,4,4,3,3,4,4,4,3.727272727,4.222222222
121,1,0,0, ,2,10.98041423,3,5,1,4,1,4,3,5,3,3,4,5,1,4,3,5,5,4,1,5,4,1,5,3,3,5,2,3,4,4,4,3,5,5,3,4,5,1,5,3,2,4,5,3,5,3,5,3,5,5,3,5,3,5,3,3,3,3,3,2,2,2.909090909,4
121,4,0,0, ,1,10.98592345,3,5,2,4,2,4,3,4,2,3,3,5,1,4,3,4,4,4,2,5,4,2,4,2,2,3,2,3,4,4,4,2,4,4,3,4,4,2,4,2,3,2,4,2,4,3,4,4,4,5,3,4,4,4,4,4,3,4,3,2,4,3,4
123,1,0,0, ,2,11.62129512,2,5,2,5,1,5,3,5,5,5,5,5,1,5,1,5,5,5,3,3,5,1,5,1,4,5,5,1,5,1,5,1,5,4,4,2,5,2,5,1,5,1,5,4,5,3,5,5,4,5,5,4,1,3,5,2,1,2,2,4,5,4.363636364,4.777777778
123,4,0,0, ,2,11.62286124,2,5,1,5,1,4,4,5,4,2,5,5,4,4,4,5,4,2,5,4,5,1,4,2,2,4,5,2,5,4,5,2,4,5,3,2,4,1,5,4,4,2,5,4,4,2,5,4,5,2,4,5,2,1,4,2,4,4,3,4,4,4.363636364,4.333333333
125,4,0,0, ,2,11.29554079,2,3,1,4,1,4,4,5,3,3,5,5,1,5,4,5,4,4,2,5,5,4,5,1,3,4,4,1,4,1,5,3,4,4,2,4,4,1,3,2,5,1,5,2,4,2,2,3,5,5,5,5,3,4,5,4,3,3,4,2,5,3.818181818,4.222222222
126,4,0,0, ,1,11.01587164,2,4,4,5,1,5,4,4,2,4,5,5,2,5,4,5,5,4,2,4,5,1,5,4,5,5,5,1,5,1,5,4,5,5,4,4,5,1,4,1,5,5,4,4,5,2,5,2,2,4,5,5,4,4,2,2,2,1,2,2,1,3.818181818,3.444444444
127,1,1,0, ,2,11.22792608,2,3,2,4,1,3,3,5,1,1,2,4,2,5,5,4,4,5,2,4,2,3,2,1,1,2,3,2,4,5,4,4,5,5,1,4,5,3, ,4,2,4,4,4,3,3,3,2,4,4,4,3,5,4,5,2,5,5,5,2,2, , 
127,4,1,0, ,2,11.22792608,2,4,1,4,1,3,3,4,3,5,5,4,2,4,2,4,3,4,1,2,1,2,4,2,3,2,3,1,4,2,4,5,4,5,4,2,5,2,3,2,3,1,5,3,5,3,4,1,5,4,5,4,3,5,4,3,1,3,2,4,5, , 
128,1,1,0, ,2, ,2,4,5,5,1,5,1,5,4,4,5,5,1,5,1,5, ,5,1,3,5,4,5,4,5,5,1,5,5,3,5,5,5,5,5,5,5,2,5,1,5,5,5,1,5,5,2,1,1,5,1,4,2,5,2,5,2,1,1,1,1, , 
128,4,1,0, ,2, ,2,3,4,5,1,5,4,1,1,5,5,5,1,5,1,2,5,5,1,5,5,1,1,1,5,4,5,5,5,1,5,4,5,5,5,4,5,4,5,5,5,4,5,2,5,2,5,2,2,5,1,2,5,5,5,4,1,1,1,2,2, , 
129,1,0,0, ,2,10.87934491,2,3,2,5,1,5,5,5,1,4,4,4,2,5,3,5,4,5,1,4,3,3,5,2,4,4,5,1,5,1,3,4,5,5,3,4,5,1,5,1,4,3,5,1,3,1,3,2,4,4,5,5,5,5,4,5,2,2,3,2,3,3.2,3.888888889
129,4,0,0, ,2,10.90089148,2,4,2,4,1,5,2,5,1,2,5,4,3,5,4,5,3,2,4,5,5,1,3,4,3,5,5,1,4,2,1,1,2,4,2,3,3,4,5,5,3,2,3,4,1,4,5,5,4,3,5,2,5,2,2,2,4,3,4,3,4,3.090909091,4.444444444
130,1,0,0, ,1,10.96369686,3,5,3,4,2,5,3,5,4,2,4,5,3,4,1,4,5,4,4,3,4,1,3,1,4,5,4,1,4,2,5,4,4,4,3,3,5,2,2,5,4,4,5,2,3,3,5,2,3,3,5,4,2,2,5,4,4,2,3,3,2,3.181818182,3.555555556
130,4,0,0, ,2,10.96370149,3,2,3,3,1,4,2,5,2,2,5,4,2,5,3,4,3,3,2,5,4,3,3,2,2,3,3,3,3,3,4,4,5,4,1,4,5,1,3,3,3,3,4,1,2,4,3,2,3,4,3,5,4,4,4,5,4,4,5,2,3,3.272727273,4
131,1,0,0, ,1,11.05706023,2,1,1,5,1,5,3,5,1,5,4,5,2,5,2,5,4,3,1,3,4,4,5,1,5,5,5,4,5,4,3,1,4,5,5,4,5,2,5,1,2,3,5,1,5,3,2,5,5,4,2,4,5,5,5,5,1,1,1,2,3,3.454545455,4.333333333
131,4,0,0, ,1,11.05723021,2,4,3,5,2,5,3,4,2,2,5,4,2,5,4,5,3,4,1,4,5,3,3,3,2,5,5,2,4,1,3,3,4,4,3,5,5,3,4,5,5,3,3,2,4,3,3,3,3,4,4,3,4,5,3,4,4,4,3,1,3,2.818181818,3.666666667
